INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10434153	1	4	34	153	0	566	1	-1	-1	北冥之白马西风扇	53	-1	飘摇至极，挥舞可使敌人眼花缭乱，乱其眼，夺其先机，一击制胜。	4512	3609	166	3	3	-1	-1	Fan2_8	扇类	1	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	53	2	2	1	250	-1	0	0	0	-1	-1
10434154	1	4	34	154	0	566	1	-1	-1	北冥之白马西风扇	54	-1	飘摇至极，挥舞可使敌人眼花缭乱，乱其眼，夺其先机，一击制胜。	4683	3746	167	3	3	-1	-1	Fan2_8	扇类	1	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	54	2	2	1	250	-1	0	0	0	-1	-1
10434155	1	4	34	155	0	566	1	-1	-1	北冥之白马西风扇	55	-1	飘摇至极，挥舞可使敌人眼花缭乱，乱其眼，夺其先机，一击制胜。	4858	3886	168	3	3	-1	-1	Fan2_8	扇类	1	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	55	2	2	1	250	-1	0	0	0	-1	-1
10434156	1	4	34	156	0	566	1	-1	-1	北冥之白马西风扇	56	-1	飘摇至极，挥舞可使敌人眼花缭乱，乱其眼，夺其先机，一击制胜。	5035	4028	169	3	3	-1	-1	Fan2_8	扇类	1	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	56	2	2	1	250	-1	0	0	0	-1	-1
10434157	1	4	34	157	0	566	1	-1	-1	北冥之白马西风扇	57	-1	飘摇至极，挥舞可使敌人眼花缭乱，乱其眼，夺其先机，一击制胜。	5216	4172	170	3	3	-1	-1	Fan2_8	扇类	1	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	57	2	2	1	250	-1	0	0	0	-1	-1
10434158	1	4	34	158	0	566	1	-1	-1	北冥之白马西风扇	58	-1	飘摇至极，挥舞可使敌人眼花缭乱，乱其眼，夺其先机，一击制胜。	5400	4320	171	3	3	-1	-1	Fan2_8	扇类	1	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	58	2	2	1	250	-1	0	0	0	-1	-1
10434159	1	4	34	159	0	566	1	-1	-1	北冥之白马西风扇	59	-1	飘摇至极，挥舞可使敌人眼花缭乱，乱其眼，夺其先机，一击制胜。	5587	4469	172	3	3	-1	-1	Fan2_8	扇类	1	1	458	458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	59	2	2	1	250	-1	0	0	0	-1	-1
10434160	1	4	34	160	0	566	1	-1	-1	北冥之白马西风扇	60	-1	飘摇至极，挥舞可使敌人眼花缭乱，乱其眼，夺其先机，一击制胜。	5778	4622	173	3	3	-1	-1	Fan2_8	扇类	1	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	60	2	2	1	250	-1	0	0	0	-1	-1
10434161	1	4	34	161	0	570	1	-1	-1	北冥之碧磷野火扇	61	-1	用碧麟制成，此物会发出一种荧柔的淡绿色光芒，挥舞会有鬼哭之声，不似人间之物。	5971	4776	174	3	3	-1	-1	Fan2_8	扇类	1	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	61	3	3	1	250	-1	0	0	0	-1	-1
10434162	1	4	34	162	0	570	1	-1	-1	北冥之碧磷野火扇	62	-1	用碧麟制成，此物会发出一种荧柔的淡绿色光芒，挥舞会有鬼哭之声，不似人间之物。	6168	4934	175	3	3	-1	-1	Fan2_8	扇类	1	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	62	3	3	1	250	-1	0	0	0	-1	-1
10434163	1	4	34	163	0	570	1	-1	-1	北冥之碧磷野火扇	63	-1	用碧麟制成，此物会发出一种荧柔的淡绿色光芒，挥舞会有鬼哭之声，不似人间之物。	6368	5094	176	3	3	-1	-1	Fan2_8	扇类	1	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	63	3	3	1	250	-1	0	0	0	-1	-1
10434164	1	4	34	164	0	570	1	-1	-1	北冥之碧磷野火扇	64	-1	用碧麟制成，此物会发出一种荧柔的淡绿色光芒，挥舞会有鬼哭之声，不似人间之物。	6571	5256	177	3	3	-1	-1	Fan2_8	扇类	1	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	64	3	3	1	250	-1	0	0	0	-1	-1
10434165	1	4	34	165	0	570	1	-1	-1	北冥之碧磷野火扇	65	-1	用碧麟制成，此物会发出一种荧柔的淡绿色光芒，挥舞会有鬼哭之声，不似人间之物。	6778	5422	178	3	3	-1	-1	Fan2_8	扇类	1	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	65	3	3	1	250	-1	0	0	0	-1	-1
10434166	1	4	34	166	0	570	1	-1	-1	北冥之碧磷野火扇	66	-1	用碧麟制成，此物会发出一种荧柔的淡绿色光芒，挥舞会有鬼哭之声，不似人间之物。	6987	5589	179	3	3	-1	-1	Fan2_8	扇类	1	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	66	3	3	1	250	-1	0	0	0	-1	-1
10434167	1	4	34	167	0	570	1	-1	-1	北冥之碧磷野火扇	67	-1	用碧麟制成，此物会发出一种荧柔的淡绿色光芒，挥舞会有鬼哭之声，不似人间之物。	7200	5760	180	3	3	-1	-1	Fan2_8	扇类	1	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	67	3	3	1	250	-1	0	0	0	-1	-1
10434168	1	4	34	168	0	570	1	-1	-1	北冥之碧磷野火扇	68	-1	用碧麟制成，此物会发出一种荧柔的淡绿色光芒，挥舞会有鬼哭之声，不似人间之物。	7416	5932	181	3	3	-1	-1	Fan2_8	扇类	1	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	68	3	3	1	250	-1	0	0	0	-1	-1
10434169	1	4	34	169	0	570	1	-1	-1	北冥之碧磷野火扇	69	-1	用碧麟制成，此物会发出一种荧柔的淡绿色光芒，挥舞会有鬼哭之声，不似人间之物。	7635	6108	182	3	3	-1	-1	Fan2_8	扇类	1	1	543	543	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	69	3	3	1	250	-1	0	0	0	-1	-1
10434170	1	4	34	170	0	570	1	-1	-1	北冥之碧磷野火扇	70	-1	用碧麟制成，此物会发出一种荧柔的淡绿色光芒，挥舞会有鬼哭之声，不似人间之物。	7858	6286	183	3	3	-1	-1	Fan2_8	扇类	1	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	70	3	3	1	250	-1	0	0	0	-1	-1
10434171	1	4	34	171	0	577	1	-1	-1	北冥之割须弃袍扇	71	-1	断情断义，以无情战有情，百战不殆，胜而不败，据说执此扇可令人感觉了无牵挂，以无胜有，世间罕见。	8083	6466	184	3	3	-1	-1	Fan2_8	扇类	1	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	71	3	3	1	250	-1	0	0	0	-1	-1
10434172	1	4	34	172	0	577	1	-1	-1	北冥之割须弃袍扇	72	-1	断情断义，以无情战有情，百战不殆，胜而不败，据说执此扇可令人感觉了无牵挂，以无胜有，世间罕见。	8312	6649	185	3	3	-1	-1	Fan2_8	扇类	1	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	72	3	3	1	250	-1	0	0	0	-1	-1
10434173	1	4	34	173	0	577	1	-1	-1	北冥之割须弃袍扇	73	-1	断情断义，以无情战有情，百战不殆，胜而不败，据说执此扇可令人感觉了无牵挂，以无胜有，世间罕见。	8544	6835	186	3	3	-1	-1	Fan2_8	扇类	1	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	73	3	3	1	250	-1	0	0	0	-1	-1
10434174	1	4	34	174	0	577	1	-1	-1	北冥之割须弃袍扇	74	-1	断情断义，以无情战有情，百战不殆，胜而不败，据说执此扇可令人感觉了无牵挂，以无胜有，世间罕见。	8779	7023	187	3	3	-1	-1	Fan2_8	扇类	1	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	74	3	3	1	250	-1	0	0	0	-1	-1
10434175	1	4	34	175	0	577	1	-1	-1	北冥之割须弃袍扇	75	-1	断情断义，以无情战有情，百战不殆，胜而不败，据说执此扇可令人感觉了无牵挂，以无胜有，世间罕见。	9018	7214	188	3	3	-1	-1	Fan2_8	扇类	1	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	75	3	3	1	250	-1	0	0	0	-1	-1
10434176	1	4	34	176	0	577	1	-1	-1	北冥之割须弃袍扇	76	-1	断情断义，以无情战有情，百战不殆，胜而不败，据说执此扇可令人感觉了无牵挂，以无胜有，世间罕见。	9259	7407	189	3	3	-1	-1	Fan2_8	扇类	1	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	76	3	3	1	250	-1	0	0	0	-1	-1
10434177	1	4	34	177	0	577	1	-1	-1	北冥之割须弃袍扇	77	-1	断情断义，以无情战有情，百战不殆，胜而不败，据说执此扇可令人感觉了无牵挂，以无胜有，世间罕见。	9504	7603	190	3	3	-1	-1	Fan2_8	扇类	1	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	77	3	3	1	250	-1	0	0	0	-1	-1
10434178	1	4	34	178	0	577	1	-1	-1	北冥之割须弃袍扇	78	-1	断情断义，以无情战有情，百战不殆，胜而不败，据说执此扇可令人感觉了无牵挂，以无胜有，世间罕见。	9752	7801	191	3	3	-1	-1	Fan2_8	扇类	1	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	78	3	3	1	250	-1	0	0	0	-1	-1
10434179	1	4	34	179	0	577	1	-1	-1	北冥之割须弃袍扇	79	-1	断情断义，以无情战有情，百战不殆，胜而不败，据说执此扇可令人感觉了无牵挂，以无胜有，世间罕见。	10003	8002	192	3	3	-1	-1	Fan2_8	扇类	1	1	628	628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	79	3	3	1	250	-1	0	0	0	-1	-1
10434180	1	4	34	180	0	577	1	-1	-1	北冥之割须弃袍扇	80	-1	断情断义，以无情战有情，百战不殆，胜而不败，据说执此扇可令人感觉了无牵挂，以无胜有，世间罕见。	10258	8206	193	3	3	-1	-1	Fan2_8	扇类	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	80	3	3	1	250	-1	0	0	0	-1	-1
10434181	1	4	34	181	0	583	1	-1	-1	北冥之督亢图穷扇	81	-1	据说乃仙人于烈焰及寒铁中提炼精华制成，本水火不容，但此扇水火融之，攻击力令人侧目，仙气缭绕，非世间之物。	10515	8412	194	3	3	-1	-1	Fan2_8	扇类	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	81	4	4	1	250	-1	0	0	0	-1	-1
10434182	1	4	34	182	0	583	1	-1	-1	北冥之督亢图穷扇	82	-1	据说乃仙人于烈焰及寒铁中提炼精华制成，本水火不容，但此扇水火融之，攻击力令人侧目，仙气缭绕，非世间之物。	10776	8620	195	3	3	-1	-1	Fan2_8	扇类	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	82	4	4	1	250	-1	0	0	0	-1	-1
10434183	1	4	34	183	0	583	1	-1	-1	北冥之督亢图穷扇	83	-1	据说乃仙人于烈焰及寒铁中提炼精华制成，本水火不容，但此扇水火融之，攻击力令人侧目，仙气缭绕，非世间之物。	11040	8832	196	3	3	-1	-1	Fan2_8	扇类	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	83	4	4	1	250	-1	0	0	0	-1	-1
10434184	1	4	34	184	0	583	1	-1	-1	北冥之督亢图穷扇	84	-1	据说乃仙人于烈焰及寒铁中提炼精华制成，本水火不容，但此扇水火融之，攻击力令人侧目，仙气缭绕，非世间之物。	11307	9045	197	3	3	-1	-1	Fan2_8	扇类	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	84	4	4	1	250	-1	0	0	0	-1	-1
10434185	1	4	34	185	0	583	1	-1	-1	北冥之督亢图穷扇	85	-1	据说乃仙人于烈焰及寒铁中提炼精华制成，本水火不容，但此扇水火融之，攻击力令人侧目，仙气缭绕，非世间之物。	11578	9262	198	3	3	-1	-1	Fan2_8	扇类	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	4	4	1	250	-1	0	0	0	-1	-1
10434186	1	4	34	186	0	583	1	-1	-1	北冥之督亢图穷扇	86	-1	据说乃仙人于烈焰及寒铁中提炼精华制成，本水火不容，但此扇水火融之，攻击力令人侧目，仙气缭绕，非世间之物。	11851	9480	199	3	3	-1	-1	Fan2_8	扇类	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	86	4	4	1	250	-1	0	0	0	-1	-1
10434187	1	4	34	187	0	583	1	-1	-1	北冥之督亢图穷扇	87	-1	据说乃仙人于烈焰及寒铁中提炼精华制成，本水火不容，但此扇水火融之，攻击力令人侧目，仙气缭绕，非世间之物。	12128	9702	200	3	3	-1	-1	Fan2_8	扇类	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	87	4	4	1	250	-1	0	0	0	-1	-1
10434188	1	4	34	188	0	583	1	-1	-1	北冥之督亢图穷扇	88	-1	据说乃仙人于烈焰及寒铁中提炼精华制成，本水火不容，但此扇水火融之，攻击力令人侧目，仙气缭绕，非世间之物。	12408	9926	201	3	3	-1	-1	Fan2_8	扇类	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	88	4	4	1	250	-1	0	0	0	-1	-1
10434189	1	4	34	189	0	583	1	-1	-1	北冥之督亢图穷扇	89	-1	据说乃仙人于烈焰及寒铁中提炼精华制成，本水火不容，但此扇水火融之，攻击力令人侧目，仙气缭绕，非世间之物。	12691	10152	202	3	3	-1	-1	Fan2_8	扇类	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	89	4	4	1	250	-1	0	0	0	-1	-1
10434190	1	4	34	190	0	583	1	-1	-1	北冥之督亢图穷扇	90	-1	据说乃仙人于烈焰及寒铁中提炼精华制成，本水火不容，但此扇水火融之，攻击力令人侧目，仙气缭绕，非世间之物。	12978	10382	203	3	3	-1	-1	Fan2_8	扇类	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	90	4	4	1	250	-1	0	0	0	-1	-1
10434191	1	4	34	191	0	588	1	-1	-1	北冥之末路	91	-1	一纸折扇，吹人间情尽，一纸折扇，吹冷暖自知，穷途末路，置之死地于后生，末路，亦名‘哀离’。	13267	10613	204	3	3	-1	-1	Fan2_8	扇类	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	91	4	4	1	250	-1	0	0	0	-1	-1
