INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT
949	TiÍn tri qu·n ∞ tﬂ∂ng	10210087	1	47	1	20308178	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	Ng„ –i´n Li≠u	7	1
950	TiÍu dao ngoa ∞ tﬂ∂ng	10211066	1	47	1	20308175	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	Ng„ –i´n Li≠u	7	1
951	Khai minh ngoa ∞ tﬂ∂ng	10211067	1	47	1	20308176	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	Ng„ –i´n Li≠u	7	1
952	Th·p chung h‡i ∞ tﬂ∂ng	10211076	1	47	1	20308187	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	Ng„ –i´n Li≠u	7	1
953	Thanh tu h‡i ∞ tﬂ∂ng	10211077	1	47	1	20308188	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	Ng„ –i´n Li≠u	7	1
954	DÒc ngﬂu h‡i ∞ tﬂ∂ng	10211086	1	47	1	20308189	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	Ng„ –i´n Li≠u	7	1
955	Th§t long ngoa ∞ tﬂ∂ng	10211087	1	47	1	20308190	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	Ng„ –i´n Li≠u	7	1
956	Thi´n quyÍn hµ th¸ ∞ tﬂ∂ng	10212066	1	47	1	20308191	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	Ng„ –i´n Li≠u	7	1
957	Ki´n t‚m hµ th¸ ∞ tﬂ∂ng	10212067	1	47	1	20308192	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	Ng„ –i´n Li≠u	7	1
958	Kh± tuy´n hµ th¸ ∞ tﬂ∂ng	10212076	1	47	1	20308181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	Ng„ –i´n Li≠u	7	1
959	Giæi lußt th¸ ∞ tﬂ∂ng	10212077	1	47	1	20308182	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	Ng„ –i´n Li≠u	7	1
960	Huy™t ‰nh th¸ ∞ tﬂ∂ng	10212086	1	47	1	20308183	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	Ng„ –i´n Li≠u	7	1
961	HiÍn viÍn th¸ ∞ tﬂ∂ng	10212087	1	47	1	20308184	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	Ng„ –i´n Li≠u	7	1
962	Sﬂ vﬂΩng c¶m b‡o ∞ tﬂ∂ng	10213066	1	47	1	20308185	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	Ng„ –i´n Li≠u	7	1
963	Cao xﬂΩng b‡o ∞ tﬂ∂ng	10213067	1	47	1	20308186	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	Ng„ –i´n Li≠u	7	1
964	Chi¨u tr’ch c◊u ∞ tﬂ∂ng	10213076	1	47	1	20308173	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	Ng„ –i´n Li≠u	7	1
965	Sinh cΩ c◊u ∞ tﬂ∂ng	10213077	1	47	1	20308174	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	Ng„ –i´n Li≠u	7	1
966	Tr˘ng hoa kh‰i ∞ tﬂ∂ng	10213086	1	47	1	20308179	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	Ng„ –i´n Li≠u	7	1
967	Phong to’i kh‰i ∞ tﬂ∂ng	10213087	1	47	1	20308180	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	Ng„ –i´n Li≠u	7	1
968	Th∏ phßt ∞ tﬂ∂ng	10214026	1	47	1	20308177	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	23	3000	-1	-1	Ng„ –i´n Li≠u	7	1
969	Quy t˙c ∞ tﬂ∂ng	10214027	1	47	1	20308178	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	23	3000	-1	-1	Ng„ –i´n Li≠u	7	1
970	B’ch th’ch kiÍn ∞ tﬂ∂ng	10215026	1	47	1	20308175	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	24	3000	-1	-1	Ng„ –i´n Li≠u	7	1
971	Nhßt nguyÆt kiÍn ∞ tﬂ∂ng	10215027	1	47	1	20308176	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	24	3000	-1	-1	Ng„ –i´n Li≠u	7	1
972	M’n th˘ sa hoa ∞ tﬂ∂ng	10220026	1	45	1	20308173	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	11	3000	-1	-1	Ng„ –i´n Li≠u	7	2
973	Kh§p lµ liÍn ∞ tﬂ∂ng	10220027	1	45	1	20308174	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	11	3000	-1	-1	Ng„ –i´n Li≠u	7	2
974	Th∏ cØt ai ∞ tﬂ∂ng	10221026	1	47	1	20308179	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	25	3000	-1	-1	Ng„ –i´n Li≠u	7	1
975	TrÌch tiÍn ai ∞ tﬂ∂ng	10221027	1	47	1	20308180	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	25	3000	-1	-1	Ng„ –i´n Li≠u	7	1
976	BÔ ng’n ∞ tﬂ∂ng	10222026	1	45	1	20308177	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	Ng„ –i´n Li≠u	7	2
977	C·t tﬂ∂ng d’ ∞ tﬂ∂ng	10222027	1	45	1	20308178	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	Ng„ –i´n Li≠u	7	2
978	‘ —c hµ ph˘ ∞ tﬂ∂ng	10223026	1	45	1	20308175	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	Ng„ –i´n Li≠u	7	2
979	øng tﬂ∂ng vÂn chﬂΩng ∞ tﬂ∂ng	10223027	1	45	1	20308176	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	Ng„ –i´n Li≠u	7	2
980	–’i H’ Long Tﬂæc ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i H’ Long Tﬂæc#W, mAng v‡o H§p Huy™t k€ nÂng, thÌch h˛p Minh Gi·o –Æ Tÿ H˜c Tßp.	-1	-1
981	–’i H’ Long Tﬂæc ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i H’ Long Tﬂæc#W, mAng v‡o gi‰m tØc µ k€ nÂng, thÌch h˛p Minh Gi·o –Æ Tÿ H˜c Tßp.	-1	-1
982	–’i H’ Long Tﬂæc ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i H’ Long Tﬂæc#W, mAng v‡o Ph· –iÆn k€ nÂng, thÌch h˛p Minh Gi·o –Æ Tÿ H˜c Tßp.	-1	-1
983	–’i ThﬂΩng Tr•n ƒnh ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i ThﬂΩng Tr•n ƒnh#W, mAng v‡o H§p Huy™t k€ nÂng, thÌch h˛p Vı –ang –Æ Tÿ H˜c Tßp.	-1	-1
984	–’i ThﬂΩng Tr•n ƒnh ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i ThﬂΩng Tr•n ƒnh#W, mAng v‡o H§p KhÌ k€ nÂng, thÌch h˛p Vı –ang –Æ Tÿ H˜c Tßp.	-1	-1
985	–’i ThﬂΩng Tr•n ƒnh ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i ThﬂΩng Tr•n ƒnh#W, mAng v‡o Ph· –iÆn k€ nÂng, thÌch h˛p Vı –ang –Æ Tÿ H˜c Tßp.	-1	-1
986	–’i Chu Lam D’ ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i Chu Lam D’#W, mAng v‡o H§p Huy™t k€ nÂng, thÌch h˛p Nga Mi –Æ Tÿ H˜c Tßp.	-1	-1
987	–’i Chu Lam D’ ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i Chu Lam D’#W, mAng v‡o Hﬂ Nhﬂ˛c k€ nÂng, thÌch h˛p Nga Mi –Æ Tÿ H˜c Tßp.	-1	-1
988	–’i Chu Lam D’ ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i Chu Lam D’#W, mAng v‡o Ph· –iÆn k€ nÂng, thÌch h˛p Nga Mi –Æ Tÿ H˜c Tßp.	-1	-1
989	–’i T•n Phong –Ình ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i T•n Phong –Ìch#W, mAng v‡o H§p Huy™t k€ nÂng, thÌch h˛p C·i Bang –Æ Tÿ H˜c Tßp.	-1	-1
990	–’i T•n Phong –Ình ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i T•n Phong –Ìch#W, mAng v‡o gi‰m tØc µ k€ nÂng, thÌch h˛p C·i Bang –Æ Tÿ H˜c Tßp.	-1	-1
991	–’i T•n Phong –Ình ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i T•n Phong –Ìch#W, mAng v‡o Hﬂ Nhﬂ˛c k€ nÂng, thÌch h˛p C·i Bang –Æ Tÿ H˜c Tßp.	-1	-1
992	–’i H·n Ho¢ng CﬂΩng ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i H·n Ho¢ng CﬂΩng#W, mAng v‡o H§p Huy™t k€ nÂng, thÌch h˛p ThiÍn Long –Æ Tÿ H˜c Tßp.	-1	-1
993	–’i H·n Ho¢ng CﬂΩng ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i H·n Ho¢ng CﬂΩng#W, mAng v‡o H§p KhÌ k€ nÂng, thÌch h˛p ThiÍn Long –Æ Tÿ H˜c Tßp.	-1	-1
994	–’i H·n Ho¢ng CﬂΩng ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i H·n Ho¢ng CﬂΩng#W, mAng v‡o Hﬂ Nhﬂ˛c k€ nÂng, thÌch h˛p ThiÍn Long –Æ Tÿ H˜c Tßp.	-1	-1
995	–’i T§n Tinh Ng‚n ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i T§n Tinh Ng§n#W, mAng v‡o H§p Huy™t k€ nÂng, thÌch h˛p Tinh T˙c –Æ Tÿ H˜c Tßp.	-1	-1
996	–’i T§n Tinh Ng‚n ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i T§n Tinh Ng§n#W, mAng v‡o T· Nµ k€ nÂng, thÌch h˛p Tinh T˙c –Æ Tÿ H˜c Tßp.	-1	-1
997	–’i T§n Tinh Ng‚n ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i T§n Tinh Ng§n#W, mAng v‡o Hﬂ Nhﬂ˛c k€ nÂng, thÌch h˛p Tinh T˙c –Æ Tÿ H˜c Tßp.	-1	-1
998	–’i T¸y Ngﬂng SﬂΩng ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i Tuœ Ngﬂng SﬂΩng#W, mAng v‡o H§p Huy™t k€ nÂng, thÌch h˛p ThiÍn SΩn –Æ Tÿ H˜c Tßp.	-1	-1
999	–’i T¸y Ngﬂng SﬂΩng ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i Tuœ Ngﬂng SﬂΩng#W, mAng v‡o gi‰m tØc µ k€ nÂng, thÌch h˛p ThiÍn SΩn –Æ Tÿ H˜c Tßp.	-1	-1
1000	–’i T¸y Ngﬂng SﬂΩng ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i Tuœ Ngﬂng SﬂΩng#W, mAng v‡o Hﬂ Nhﬂ˛c k€ nÂng, thÌch h˛p ThiÍn SΩn –Æ Tÿ H˜c Tßp.	-1	-1
1001	–’i –ﬂ∂ng CÙn Nh’c ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i –ﬂ∂ng CÙn Nh’c#W, mAng v‡o H§p Huy™t k€ nÂng, thÌch h˛p Thi¨u L‚m –Æ Tÿ H˜c Tßp.	-1	-1
1002	–’i –ﬂ∂ng CÙn Nh’c ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i –ﬂ∂ng CÙn Nh’c#W, mAng v‡o gi‰m tØc µ k€ nÂng, thÌch h˛p Thi¨u L‚m –Æ Tÿ H˜c Tßp.	-1	-1
1003	–’i –ﬂ∂ng CÙn Nh’c ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i –ﬂ∂ng CÙn Nh’c#W, mAng v‡o Hﬂ Nhﬂ˛c k€ nÂng, thÌch h˛p Thi¨u L‚m –Æ Tÿ H˜c Tßp.	-1	-1
1004	–’i TØng Qu‚n S•m ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	5	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i TØng Qu‚n S•m#W, mAng v‡o H§p Huy™t k€ nÂng, thÌch h˛p TiÍu Dao –Æ Tÿ H˜c Tßp.	-1	-1
1005	–’i TØng Qu‚n S•m ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	5	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i TØng Qu‚n S•m#W, mAng v‡o H§p KhÌ k€ nÂng, thÌch h˛p TiÍu Dao –Æ Tÿ H˜c Tßp.	-1	-1
1006	–’i TØng Qu‚n S•m ∞ tﬂ∂ng	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	5	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i TØng Qu‚n S•m#W, mAng v‡o Hﬂ Nhﬂ˛c k€ nÂng, thÌch h˛p TiÍu Dao –Æ Tÿ H˜c Tßp.	-1	-1
1007	T∏ch DiÆt Hoan Phßt Uy≠n b‰n v®	10514090	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	Ch™ t·c#YT?ch DiÆt Hoan Phßt Uy≠n#W. #rthÌch h˛p Thi¨u L‚m –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1008	Ph•n TiÍn ThiÍn S·t Uy≠n b‰n v®	10514091	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	Ch™ t·c#YPH•n TiÍn ThiÍn S·t Uy≠n#W. #rthÌch h˛p Minh Gi·o –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1009	Ti™u ThiÍn ThÙi V‚n Uy≠n b‰n v®	10514092	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	Ch™ t·c#YTI™u ThiÍn ThÙi V‚n Uy≠n#W. #rthÌch h˛p C·i Bang –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1010	Chu Ma Phong Huy´n Uy≠n b‰n v®	10514093	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	Ch™ t·c#YCHu Ma Phong Huy´n Uy≠n#W. #rthÌch h˛p Vı –ang –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1011	BÌch Th•n H∞i T‚m Uy≠n b‰n v®	10514094	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	Ch™ t·c#YBÕch Th•n H∞i T‚m Uy≠n#W. #rthÌch h˛p Nga Mi –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1012	CØt Linh PhÆ H∞n Uy≠n b‰n v®	10514095	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	Ch™ t·c#YCèt Linh PhÆ H∞n Uy≠n#W. #rthÌch h˛p Tinh T˙c –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1013	ThiÍn Ün C—c LÙi Uy≠n b‰n v®	10514096	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	Ch™ t·c#YTHiÍn Ün C—c LÙi Uy≠n#W. #rthÌch h˛p ThiÍn SΩn –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1014	TiÍn Dßt Th•n Ün Uy≠n b‰n v®	10514097	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	Ch™ t·c#YTIÍn Dßt Th•n Ün Uy≠n#W. #rthÌch h˛p TiÍu Dao –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1015	‘ Nhßt BÌch V‚n Uy≠n b‰n v®	10514098	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	Ch™ t·c#Y‘ Nhßt BÌch V‚n Uy≠n#W. #rthÌch h˛p ThiÍn Long –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1016	T∏ch DiÆt Hoan Phßt KiÍn b‰n v®	10515090	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	Ch™ t·c#YT?ch DiÆt Hoan Phßt KiÍn#W. #rthÌch h˛p Thi¨u L‚m –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1017	Ph•n TiÍn ThiÍn S·t KiÍn b‰n v®	10515091	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	Ch™ t·c#YPH•n TiÍn ThiÍn S·t KiÍn#W. #rthÌch h˛p Minh Gi·o –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1018	Ti™u ThiÍn ThÙi V‚n KiÍn b‰n v®	10515092	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	Ch™ t·c#YTI™u ThiÍn ThÙi V‚n KiÍn#W. #rthÌch h˛p C·i Bang –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1019	Chu Ma Phong Huy´n KiÍn b‰n v®	10515093	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	Ch™ t·c#YCHu Ma Phong Huy´n KiÍn#W. #rthÌch h˛p Vı –ang –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
1020	BÌch Th•n H∞i T‚m KiÍn b‰n v®	10515094	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	Ch™ t·c#YBÕch Th•n H∞i T‚m KiÍn#W. #rthÌch h˛p Nga Mi –Æ Tÿ trang b∏. #r#c54FF00(tiÍu hao s—c sØng 150–i¨m)	7	-1
