INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10113004	1	1	13	4	2	8	1	-1	-1	Sa Nhung Y	18	Y phøc làm b¢ng väi nhung, tinh xäo vô cùng, hoa mÛ d­ ch¸u.	127	127	135	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	53	-1	-1	-1	Cloth3_12	Y Phøc	2213	2000	0
10113005	1	1	13	5	2	8	1	-1	-1	Quyên Ty Y	18	Y phøc làm b¢ng väi t½, tinh xäo vô cùng, hoa mÛ d­ ch¸u.	127	127	135	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	53	-1	-1	-1	Cloth3_12	Y Phøc	2214	2000	0
10113006	1	1	13	6	2	252	1	-1	-1	C¦m BÕch Y	28	Y phøc làm b¢ng väi g¤m, mÛ luân mÛ hoán, ði¬n nhã hoa quý.	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth4_1	Y Phøc	2215	2000	0
10113007	1	1	13	7	2	261	1	-1	-1	Ty Tr×u Y	28	Y phøc làm b¢ng løa, mÛ luân mÛ hoán, ði¬n nhã hoa quý.	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth4_2	Y Phøc	2216	2000	0
10113008	1	1	13	8	2	252	1	-1	-1	Lång La Y	28	Y phøc làm b¢ng Lång La, mÛ luân mÛ hoán, thoäi mái phóng khoáng.	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth4_1	Y Phøc	2217	2000	0
10113009	1	1	13	9	2	130	1	-1	-1	Lang Nha Y	38	Y phøc có nÕm rång cüa chú sói, x½ lµ phong mãng, kiên c¯ hæu lñc.	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_8	Y Phøc	2218	2000	0
10113010	1	1	13	10	2	149	1	-1	-1	Lang Träo Y	38	Y phøc có nÕm móng vu¯t cüa chú sói, x½ lµ phong mãng, kiên c¯ hæu lñc.	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_10	Y Phøc	2219	2000	0
10113011	1	1	13	11	2	130	1	-1	-1	Lang Bì Y	38	Y phøc làm b¢ng da sói, s½ lµ phong mãng, ch¡c ch¡n vô cùng.	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_8	Y Phøc	2220	2000	0
10113012	1	1	13	12	2	257	1	-1	-1	H± Nha Y	48	Y phøc có nÕm rång cüa h±, phong mãng t¤t lµ, bá khí th§p túc.	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth4_11	Y Phøc	2221	2000	0
10113013	1	1	13	13	2	257	1	-1	-1	H± Träo Y	48	Y phøc có nÕm móng vu¯t cüa h±, phong mãng t¤t lµ, bá khí th§p túc.	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth4_11	Y Phøc	2222	2000	0
10113014	1	1	13	14	2	257	1	-1	-1	H± Bì Y	48	Y phøc làm b¢ng da h±, s½ lµ phong mãng, ng§p tràn bá khí	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth4_11	Y Phøc	2223	2000	0
10113015	1	1	13	15	2	250	1	-1	-1	Giao Long Y	58	Làm t× da thu°ng lu°ng và sþi t½ bÕc, cäm giác m«m mÕi khi tiªp xúc, có khä nång phòng ngñ r¤t t¯t.	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_4	Y Phøc	2224	2000	0
10113016	1	1	13	16	2	250	1	-1	-1	Ô Tàm Y	58	Làm t× t½ t¢m ðen và sþi t½ bÕc, cäm giác m«m mÕi khi tiªp xúc, có khä nång phòng ngñ r¤t t¯t.	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_4	Y Phøc	2225	2000	0
10113017	1	1	13	17	2	14	1	-1	-1	Mãng Xà Y	58	Hþp thành da cüa mãng xà và sþi Ngân ty, cäm giác m«m mÕi, có sÑc phòng ngñ r¤t mÕnh.	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_5	Y Phøc	2226	2000	0
10113018	1	1	13	18	2	247	1	-1	-1	Thiên Khu Y	68	Trên y phøc có v¨ Thiên Khu Tinh Ð°, huy«n di®u vô cùng.	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_1	Y Phøc	2227	2000	0
10113019	1	1	13	19	2	247	1	-1	-1	Thiên C½ Y	68	Trên y phøc có v¨ Thiên C½ Tinh Ð°, huy«n di®u vô cùng.	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_1	Y Phøc	2228	2000	0
10113020	1	1	13	20	2	247	1	-1	-1	Thiên Toàn Y	68	Thân áo có v¨ Thiên Toàn Tinh Ð°, huy«n di®u vô cùng.	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_1	Y Phøc	2229	2000	0
10113021	1	1	13	21	2	266	1	-1	-1	Thiên Quy«n Y	68	Thân áo có v¨ Thiên Quy«n Tinh Ð°, huy«n di®u vô cùng.	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_2	Y Phøc	2230	2000	0
10113022	1	1	13	22	2	266	1	-1	-1	Dao Quang Y	68	Thân áo có v¨ Dao Quang Tinh Ð°, huy«n di®u vô cùng.	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_2	Y Phøc	2231	2000	0
10113023	1	1	13	23	2	266	1	-1	-1	Khai Dß½ng Y	68	Thân áo có v¨ Khai Dß½ng Tinh Ð°, huy«n di®u vô cùng.	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_2	Y Phøc	2232	2000	0
10113024	1	1	13	24	2	146	1	-1	-1	Tham Lang Y	74	Dành riêng cho Tham Lang tinh quân, th¥n khí bao quanh, rñc rÞ ð©p m¡t.	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_5	Y Phøc	2233	2000	0
10113025	1	1	13	25	2	146	1	-1	-1	Cñ Môn Y	74	Dành riêng cho Th¥n Môn tinh quân, th¥n khí bao quanh, rñc rÞ ð©p m¡t.	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_5	Y Phøc	2234	2000	0
10113026	1	1	13	26	2	132	1	-1	-1	Lµc T°n Y	74	Tß½ng truy«n ðßþc chª tÕo b·i Lµc T°n Tinh Quân, tiên khí vây quanh, ánh sáng chói m¡t.	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_13	Y Phøc	2235	2000	0
10113027	1	1	13	27	2	132	1	-1	-1	Vån Khúc Y	74	Tß½ng truy«n ðßþc chª tÕo b·i Vån KhúcTinh Quân, tiên khí vây quanh, ánh sáng chói m¡t.	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_13	Y Phøc	2236	2000	0
10113028	1	1	13	28	2	4	1	-1	-1	Phá Quân Y	74	Tß½ng truy«n ðßþc chª tÕo b·i Phá Quân Tinh Quân, tiên khí vây quanh, ánh sáng chói m¡t.	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_15	Y Phøc	2237	2000	0
10113029	1	1	13	29	2	4	1	-1	-1	Vû Khúc Y	74	Tß½ng truy«n ðßþc chª tÕo b·i Vû Khúc Tinh Quân, tiên khí v§y quanh, ánh sáng chói m¡t.	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_15	Y Phøc	2238	2000	0
10113030	1	1	13	30	2	122	1	-1	-1	Nhß Lai Y	79	Y phøc cüa Nhß Lai Ph§t T± th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	Y Phøc	2239	2000	0
10113031	1	1	13	31	2	122	1	-1	-1	Long Næ Y	79	Y phøc cüa Ðông Vñc Long Næ th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	Y Phøc	2240	2000	0
10113032	1	1	13	32	2	122	1	-1	-1	Thánh Vû Y	79	Y phøc cüa Thánh Vû Chân Quân th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	Y Phøc	2241	2000	0
10113033	1	1	13	33	2	122	1	-1	-1	Ða Ma Y	79	Y phøc cüa ÐÕt Ma T± Sß th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	Y Phøc	2242	2000	0
10113034	1	1	13	34	2	122	1	-1	-1	La Hán Y	79	Y phøc cüa Hàng Long La Hán th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	Y Phøc	2243	2000	0
10113035	1	1	13	35	2	122	1	-1	-1	Thích Ma Y	79	Y phøc cüa H°ng Bào Thích Ma th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	Y Phøc	2244	2000	0
10113036	1	1	13	36	2	368	1	-1	-1	Phù Vân Y	84	Không biªt ðßþc làm ra t× v§t ch¤t gì, trên có phù vân thiên trßþng, danh ðµng thiên hÕ.	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	Y Phøc	2245	2000	0
10113037	1	1	13	37	2	368	1	-1	-1	Thân Hành Y	84	Không biªt ðßþc làm ra t× v§t ch¤t gì, trên có long tß¶ng vÕn lý, danh ðµng thiên hÕ.	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	Y Phøc	2246	2000	0
10113038	1	1	13	38	2	368	1	-1	-1	ÐÕp Nguy®t Y	84	Không biªt ðßþc chª tÕo b¢ng v§t ch¤t gì, trên ðó ÐÕi bàng tri¬n cánh, uy ch¤n thiên hÕ.	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	Y Phøc	2247	2000	0
10113039	1	1	13	39	2	368	1	-1	-1	Truy Nguy®t Y	84	Không biªt ðßþc chª tÕo b¢ng v§t ch¤t gì, trên ðó Phøng hoàng truy nh§t, uy ch¤n thiên hÕ.	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	Y Phøc	2248	2000	0
10113040	1	1	13	40	2	368	1	-1	-1	Tøc Nguy®t Y	84	Không biªt ðßþc chª tÕo b¢ng v§t ch¤t gì, trên ðó Thanh uyên trøc nh§t, uy ch¤n thiên hÕ.	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	Y Phøc	2249	2000	0
10113041	1	1	13	41	2	368	1	-1	-1	Chu Tß¾c Khôi Giáp	89	Khôi giáp màu h°ng, ðßþc d®t b·i Chu Tß¾c · phía Nam, vÕn v§t b¤t xâm, pháp lñc vô biên.	2800	2800	224	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	224	-1	224	-1	-1	-1	Cloth7_16	Y Phøc	2250	2000	0
10113042	1	1	13	42	2	368	1	-1	-1	Huy«n Vû Khôi Giáp	89	Khôi giáp màu ðen, ðßþc d®t b·i Huy«n Vû · phía B¡c, vÕn v§t b¤t xâm, pháp lñc vô biên.	2800	2800	224	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	224	-1	224	-1	-1	-1	Cloth7_16	Y Phøc	2251	2000	0
10113043	1	1	13	43	2	368	1	-1	-1	BÕch H± Khôi Giáp	89	Khôi giáp màu tr¡ng, ðßþc d®t b·i BÕch H± phía Tây, vÕn v§t b¤t xâm, pháp lñc vô biên.	2800	2800	224	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	224	-1	224	-1	-1	-1	Cloth7_16	Y Phøc	2252	2000	0
10113044	1	1	13	44	2	368	1	-1	-1	Thanh Long Khôi Giáp	89	Khôi giáp màu xanh, ðßþc d®t b·i Thanh Long · phía Ðông, vÕn v§t b¤t xâm, pháp lñc vô biên.	2800	2800	224	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	224	-1	224	-1	-1	-1	Cloth7_16	Y Phøc	2253	2000	0
