INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1018403	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_04}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	222	1	98;99;100;101;102	60	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018404	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_04}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	223	1	98;99;100;101;102	70	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018405	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_04}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	224	1	98;99;100;101;102	80	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018406	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_04}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	225	1	98;99;100;101;102	90	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018407	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_05}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	219	1	98;99;100;101;102	30	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018408	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_05}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	220	1	98;99;100;101;102	40	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018409	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_05}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	221	1	98;99;100;101;102	50	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018410	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_05}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	222	1	98;99;100;101;102	60	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018411	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_05}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	223	1	98;99;100;101;102	70	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018412	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_05}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	224	1	98;99;100;101;102	80	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018413	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_05}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	225	1	98;99;100;101;102	90	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018414	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_06}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	219	1	98;99;100;101;102	30	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018415	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_06}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	220	1	98;99;100;101;102	40	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018416	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_06}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	221	1	98;99;100;101;102	50	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018417	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_06}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	222	1	98;99;100;101;102	60	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018418	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_06}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	223	1	98;99;100;101;102	70	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018419	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_06}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	224	1	98;99;100;101;102	80	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018420	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_06}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	225	1	98;99;100;101;102	90	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018421	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_07}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	219	1	98;99;100;101;102	30	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018422	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_07}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	220	1	98;99;100;101;102	40	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018423	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_07}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	221	1	98;99;100;101;102	50	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018424	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_07}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	222	1	98;99;100;101;102	60	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018425	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_07}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	223	1	98;99;100;101;102	70	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018426	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_07}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	224	1	98;99;100;101;102	80	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018427	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_07}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	225	1	98;99;100;101;102	90	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018428	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_08}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	219	1	98;99;100;101;102	30	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018429	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_08}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	220	1	98;99;100;101;102	40	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018430	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_08}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	221	1	98;99;100;101;102	50	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018431	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_08}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	222	1	98;99;100;101;102	60	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018432	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_08}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	223	1	98;99;100;101;102	70	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018433	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_08}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	224	1	98;99;100;101;102	80	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018434	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_08}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	225	1	98;99;100;101;102	90	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018435	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_09}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	219	1	98;99;100;101;102	30	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018436	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_09}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	220	1	98;99;100;101;102	40	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018437	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_09}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	221	1	98;99;100;101;102	50	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018438	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_09}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	222	1	98;99;100;101;102	60	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018439	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_09}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	223	1	98;99;100;101;102	70	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018440	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_09}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	224	1	98;99;100;101;102	80	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018441	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_09}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	225	1	98;99;100;101;102	90	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018442	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_10}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	219	1	98;99;100;101;102	30	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018443	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_10}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	220	1	98;99;100;101;102	40	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
1018444	101	10	0	1	0	1	94	177	Nhi®m vø Vß½ng Ngæ Yên	    #{WYY_DE_01}#R%n#W#{WYY_DE_02}	    #{WYY_DE_03}#R%n#W#{WYY_DE_10}	1	#{RW_20080321_38}	#{RW_20080321_39}	0		1	Vß½ng Phu Nhân	0	221	1	98;99;100;101;102	50	-1	-1	-1	0	0	0	98	1	#{WYY_DE_12}	2	#{WYY_DE_13}	91	900	    #{MI_KIL9525_3}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1
