INT	STRING	STRING	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING
1676	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 70	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 70	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47193	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1677	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 80	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 80	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47194	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1678	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 90	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 90	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47195	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1679	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 100	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 100	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47196	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1680	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 110	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 110	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47197	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1681	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 65(khó khån)	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 65	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47198	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1682	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 70(khó khån)	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 70	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47199	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1683	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 80(khó khån)	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 80	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47200	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1684	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 90(khó khån)	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 90	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47201	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1685	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 100(khó khån)	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 100	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47202	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1686	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 110(khó khån)	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 110	4	0	0	1	1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân báo ðµng trß¾c	-1	Boss_Tri®u Tiê`n Tôn_kÛ nång 2_phân thân n± mÕnh	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47203	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1687	C¯t truy®n kÛ nång b¦y r§p	C¯t truy®n kÛ nång b¦y r§p	4	0	0	1	1		-1		-1		0	0	0	0	0	1000	1000	5	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47299	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1688	Xe hoa pháo hoa ð£c hi®u	Xe hoa pháo hoa ð£c hi®u	0	1	0	0	0	Yanhua_xe hoa pháo hoa ð£c hi®u	-1		-1		0	0	0	0	0	30000	500	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1689	Cá trong ch§u Lung Ði¬u b¦y r§p	Cá trong ch§u Lung Ði¬u b¦y r§p	4	0	0	1	1	Boss_Hoành Công 24_kÛ nång 1b¦y r§p báo ðµng trß¾c	-1	Boss_Hoành Công 24_kÛ nång 1b¦y r§p bùng n±	-1		0	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47500	Hi®u quä 2	47502	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1690	Kinh Ðào Hãi Hành b¦y r§p	Kinh Ðào Hãi Hành b¦y r§p	4	0	0	1	1	Boss_Hoành Công 24_b¦y r§p Không báo ðµng trß¾c	-1	Boss_Hoành Công 24_kÛ nång 2b¦y r§p bùng n± A	-1		0	0	0	0	0	100	100	1.5	1.5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47503	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1691	Vø Lý Khan Hoa b¦y r§p	Vø Lý Khan Hoa b¦y r§p	4	0	0	1	1	Boss_Hoành Công 24_b¦y r§p Không báo ðµng trß¾c	-1	Boss_ÐÕi Tß M®nh 24_kÛ nång Nh¤t_b¦y r§p	-1		0	0	0	0	0	100	100	1.5	1.5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47504	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1692	Ng÷n lØa c½ quan hình chæ nh§t thß½ng t±n	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 100	4	0	0	2	80	Npc_Long Tháp pvphoÕt ðµng_hình vuông ng÷n lØa 3Sao	-1		-1		0	0	0	0	0	240000	3000	8	8	2	8	12	0	0	0	0	0	0	Hi®u quä 1	47396	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1693	Häi Th¸ Th¥n Lâu hình chæ nh§t b¦y r§p BÕch	Häi Th¸ Th¥n Lâu hình chæ nh§t b¦y r§p BÕch	4	0	0	1	1	Boss_ÐÕi Tß M®nh_kÛ nång Tam_màu xanh_báo ðµng trß¾c	-1	Boss_ÐÕi Tß M®nh_kÛ nång Tam_màu xanh_bùng n±	-1		0	0	0	0	0	3000	3000	4	4	2	4	12	0	0	0	0	0	0	Hi®u quä 1	47506	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1694	Häi Th¸ Th¥n Lâu hình chæ nh§t b¦y r§p H¡c	Häi Th¸ Th¥n Lâu hình chæ nh§t b¦y r§p H¡c	4	0	0	1	1	Boss_ÐÕi Tß M®nh_kÛ nång Tam_màu vàng_báo ðµng trß¾c	-1	Boss_ÐÕi Tß M®nh_kÛ nång Tam_màu vàng_bùng n±	-1		0	0	0	0	0	3000	3000	4	4	2	4	12	0	0	0	0	0	0	Hi®u quä 1	47507	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1695	Bách Ðµc M£c Xâm b¦y r§p	Bách Ðµc M£c Xâm b¦y r§p	4	0	0	1	1	Hj_Boss Ba Xà 24_kÛ nång 1b¦y r§p báo ðµng trß¾c	-1	Hj_Boss Ba Xà 24_kÛ nång 1b¦y r§p thß½ng t±n	-1		0	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47525	Hi®u quä 2	47526	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1696	Man Si Tiên C¯t b¦y r§p	Man Si Tiên C¯t b¦y r§p	4	0	0	1	1	Boss_Hoành Công 24_b¦y r§p Không báo ðµng trß¾c	-1	Hj_Boss Ba Xà 24_kÛ nång 2chæ th§p thß½ng t±n	-1		0	0	0	0	0	100	100	1.5	1.5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47527	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1697	Cát bay ðá chÕy b¦y r§p	Cát bay ðá chÕy b¦y r§p	4	0	0	1	1	Boss_Huyªt ThÑu 24_kÛ nång Nh¤t b¦y r§p báo ðµng trß¾c	-1	Boss_Huyªt ThÑu 24_kÛ nång Nh¤t b¦y r§p	-1		0	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47528	Hi®u quä 2	47529	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1698	Li®t Hoä Liêu Nguyên b¦y r§p	Li®t Hoä Liêu Nguyên b¦y r§p	4	0	0	1	1	Boss_Hoành Công 24_b¦y r§p Không báo ðµng trß¾c	-1	Boss_Huyªt ThÑu 24_kÛ nång Nh¸ n± mÕnh	-1		0	0	0	0	0	100	100	1.5	1.5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	47530	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1699	Sß½ng khói ÐÕn b¦y r§p	Sß½ng khói ÐÕn b¦y r§p	1	1	0	1	1		-1		-1		0	0	0	0	0	100	100	5	5	-1	-1	6	1	0	0	0	0	0	Hi®u quä 1	47562	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1700	Pháo sáng b¦y r§p	Pháo sáng b¦y r§p	1	2	0	2	38	Buff_công trình gia công tß½ng quan_pháo sáng b¦y r§p ð£c hi®u	-1		-1		-1	0	0	0	0	15000	400	5	5	-1	-1	36	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	K¸ch bän g¯c	998714	Änh hß·ng tính ch¤t	0		0		0		0		0		0		0		0		0		0		0	
1701	Sß½ng khói ÐÕn b¦y r§p	Sß½ng khói ÐÕn b¦y r§p	0	1	0	1	1		-1		-1		0	0	0	0	0	100	100	5	5	-1	-1	6	1	0	0	0	0	0	Hi®u quä 1	47562	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1702	Ng÷n lØa c½ quan hình chæ nh§t thß½ng t±n 0. 5s	Tri®u Tiê`n Tôn phân thân n± mÕnh b¦y r§p 100	4	0	0	2	480	Npc_Long Tháp pvphoÕt ðµng_hình vuông ng÷n lØa	-1		-1		0	0	0	0	0	240000	500	8	8	2	8	12	0	0	0	0	0	0	Hi®u quä 1	47400	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1703	Phích L¸ch TØ ném mÕnh ð£c hi®u	Phích L¸ch TØ ném mÕnh ð£c hi®u	4	0	0	1	1	Boss_Hoành Công 24_b¦y r§p Không báo ðµng trß¾c	-1	Buff_công trình gia công tß½ng quan_phÕm vi thß½ng t±n ð£c hi®u	-1		-1	0	0	0	0	100	100	0	0	-1	-1	0	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1704	Sß½ng khói ÐÕn b¦y r§p ð£c hi®u	Sß½ng khói ÐÕn b¦y r§p	1	1	0	1	1	Buff_sß½ng khói ÐÕn b¦y r§p ð£c hi®u	-1		-1		0	0	0	0	0	3000	3000	0	0	-1	-1	6	1	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1705	Siêu c¤p vôi Bao b¦y r§p ð£c hi®u	Siêu c¤p vôi Bao b¦y r§p ð£c hi®u	4	0	0	1	1	Boss_Hoành Công 24_b¦y r§p Không báo ðµng trß¾c	-1	Buff_công trình gia công tß½ng quan_vôi Tän phÕm vi Khuyên	-1		-1	0	0	0	0	100	3000	5	5	-1	-1	5	0	0	0	0	0	0	Hi®u quä 1	-1	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1706	Thiên Hoa Trì Vø b¦y r§p	Thiên Hoa Trì Vø b¦y r§p	4	0	0	1	1	Boss_Hoành Công 24_b¦y r§p Không báo ðµng trß¾c	-1	Boss_tiªn giai_ÐÕi Tß M®nh 24_kÛ nång Nh¤t_b¦y r§p	-1		-1	0	0	0	0	100	100	1.5	1.5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48040	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1707	Th¤t tinh Th¥n Häi hình chæ nh§t b¦y r§p BÕch	Th¤t tinh Th¥n Häi hình chæ nh§t b¦y r§p BÕch	4	0	0	1	1	Boss_tiªn giai_ÐÕi Tß M®nh_kÛ nång Tam_màu lam_báo ðµng trß¾c	-1	Boss_tiªn giai_ÐÕi Tß M®nh_kÛ nång Tam_màu lam_bùng n±	-1		-1	0	0	0	0	3000	3000	4	4	2	4	12	0	0	0	0	0	0	Hi®u quä 1	48042	Hi®u quä 2	48047	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1708	Th¤t tinh Th¥n Häi hình chæ nh§t b¦y r§p H¡c	Th¤t tinh Th¥n Häi hình chæ nh§t b¦y r§p H¡c	4	0	0	1	1	Boss_tiªn giai_ÐÕi Tß M®nh_kÛ nång Tam_màu vàng_báo ðµng trß¾c	-1	Boss_tiªn giai_ÐÕi Tß M®nh_kÛ nång Tam_màu vàng_bùng n±	-1		-1	0	0	0	0	3000	3000	4	4	2	4	12	0	0	0	0	0	0	Hi®u quä 1	48043	Hi®u quä 2	48047	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1709	Giao long g£p nß¾c b¦y r§p	Giao long g£p nß¾c b¦y r§p	4	0	0	1	2		-1		-1		-1	0	0	0	0	6000	3000	20	20	2	3	12	0	0	0	0	0	0	Hi®u quä 1	48055	Hi®u quä 2	0	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1710	Báo thù b¦y r§p	Báo thù b¦y r§p	4	0	0	1	1	Buff_Tân Sát Tinh_Sát dâng lên Kh·i b¦y r§p	-1		-1		-1	0	0	0	0	1000	1000	15	15	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48006	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1711	Báo thù b¦y r§p	Báo thù b¦y r§p	4	0	0	1	1	Buff_Tân Sát Tinh_Sát dâng lên Kh·i b¦y r§p	-1		-1		-1	0	0	0	0	1000	1000	15	15	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48007	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1712	Báo thù b¦y r§p	Báo thù b¦y r§p	4	0	0	1	1	Buff_Tân Sát Tinh_Sát dâng lên Kh·i b¦y r§p	-1		-1		-1	0	0	0	0	1000	1000	15	15	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48008	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1713	Tñ bÕo Ti¬u Quái b¦y r§p	Tñ bÕo Ti¬u Quái b¦y r§p	4	0	0	1	1	Boss_Huy«n T×_màu ðen n± mÕnh ð£c hi®u báo ðµng trß¾c	-1		-1		-1	0	0	0	0	1000	1000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48067	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1714	Tñ bÕo Ti¬u Quái b¦y r§p	Tñ bÕo Ti¬u Quái b¦y r§p	4	0	0	1	1	Boss_Huy«n T×_màu ðen n± mÕnh ð£c hi®u báo ðµng trß¾c	-1		-1		-1	0	0	0	0	1000	1000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48068	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1715	Tñ bÕo Ti¬u Quái b¦y r§p	Tñ bÕo Ti¬u Quái b¦y r§p	4	0	0	1	1	Boss_Huy«n T×_màu ðen n± mÕnh ð£c hi®u báo ðµng trß¾c	-1		-1		-1	0	0	0	0	1000	1000	3	3	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48069	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1716	Bom b¦y r§p	Bom b¦y r§p	4	0	0	1	1	Boss_Hoành Công 24_b¦y r§p Không báo ðµng trß¾c	-1	Buff_Tân Sát Tinh_Li®t Di®m Ph¥n Tâm_n± mÕnh	-1		-1	0	0	0	0	100	100	5	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48078	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1717	Bom b¦y r§p	Bom b¦y r§p	4	0	0	1	1	Boss_Hoành Công 24_b¦y r§p Không báo ðµng trß¾c	-1	Buff_Tân Sát Tinh_Li®t Di®m Ph¥n Tâm_n± mÕnh	-1		-1	0	0	0	0	100	100	5	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48079	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1718	Bom b¦y r§p	Bom b¦y r§p	4	0	0	1	1	Boss_Hoành Công 24_b¦y r§p Không báo ðµng trß¾c	-1	Buff_Tân Sát Tinh_Li®t Di®m Ph¥n Tâm_n± mÕnh	-1		-1	0	0	0	0	100	100	5	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48080	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1719	Lôi Bång HÕo S½n b¦y r§p	Lôi Bång HÕo S½n b¦y r§p	4	0	0	1	1	Boss_Long Tháp Boss_kÛ nång 3_b¦y r§p báo ðµng trß¾c	-1	Boss_Long Tháp Boss_kÛ nång 3_b¦y r§p n± mÕnh	-1		-1	0	0	0	0	2100	2100	2	2	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48082	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1720	Lôi Bång HÕo S½n b¦y r§p	Lôi Bång HÕo S½n b¦y r§p	4	0	0	1	1	Boss_Long Tháp Boss_kÛ nång 3_b¦y r§p báo ðµng trß¾c	-1	Boss_Long Tháp Boss_kÛ nång 3_b¦y r§p n± mÕnh	-1		-1	0	0	0	0	2100	2100	2	2	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	48172	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1721	Phó BOSSÐ° Mi Hoa b¦y r§p	Ð° Mi Hoa b¦y r§p	4	0	0	1	1	Hj_Boss Vân Quy¬n Thß_Ð° Mi tình hình ra hoa Li­u_b¦y r§p	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	42981	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1722	Phó BOSSÐ° Mi Hoa b¦y r§p	Ð° Mi Hoa b¦y r§p	4	0	0	1	1	Hj_Boss Vân Quy¬n Thß_Ð° Mi tình hình ra hoa Li­u_b¦y r§p	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	43021	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1723	Phó BOSSÐ° Mi Hoa b¦y r§p	Ð° Mi Hoa b¦y r§p	4	0	0	1	1	Hj_Boss Vân Quy¬n Thß_Ð° Mi tình hình ra hoa Li­u_b¦y r§p	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	43033	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1724	Phó BOSSÐ° Mi Hoa b¦y r§p	Ð° Mi Hoa b¦y r§p	4	0	0	1	1	Hj_Boss Vân Quy¬n Thß_Ð° Mi tình hình ra hoa Li­u_b¦y r§p	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	43045	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1725	Phó BOSSÐ° Mi Hoa b¦y r§p	Ð° Mi Hoa b¦y r§p	4	0	0	1	1	Hj_Boss Vân Quy¬n Thß_Ð° Mi tình hình ra hoa Li­u_b¦y r§p	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	43057	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
1726	Phó BOSSÐ° Mi Hoa b¦y r§p	Ð° Mi Hoa b¦y r§p	4	0	0	1	1	Hj_Boss Vân Quy¬n Thß_Ð° Mi tình hình ra hoa Li­u_b¦y r§p	-1		-1		-1	0	0	0	0	4000	4000	3	5	-1	-1	12	0	0	0	0	0	0	Hi®u quä 1	43069	Hi®u quä 2	-1	Hi®u quä 3tÖ l®	-1	Hi®u quä 3	-1	Hi®u quä 4	-1		0		0		0		0		0		0		0		0		0		0		0	
