INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT
7421	HJ_npc星宿女主雕像17.obj	1	2	1	0.15	182	183	184	-1
7422	npc_2022zongziguo.obj	1	2	1	0.15	182	183	184	983
7423	HJ_npc峨眉莲花17.obj	1	2	2.3	0.15	182	183	184	1088
7424	HJ_npc云家少女17.obj	1	2	1	0.15	182	183	184	940
7425	HJ_npc护阵玉石怪红17.obj	1	2	0.8	0.15	182	183	184	1114
7426	HJ_npc护阵玉石怪黄17.obj	1	2	0.8	0.15	182	183	184	1114
7427	HJ_npc护阵玉石怪蓝17.obj	1	2	0.8	0.15	182	183	184	1114
7428	HJ_npc护阵玉石怪绿17.obj	1	2	0.8	0.15	182	183	184	1114
7429	HJ_npc护阵玉石怪紫17.obj	1	2	0.8	0.15	182	183	184	1114
7430	HJ_npc小乖17.obj	1	2	1	0.15	182	183	184	940
7431	HJ_npc青丘寒潭暖阳阵17.obj	1	2	1	0.15	182	183	184	983
7432	HJ_npc江湖百晓生17.obj	1	2	1	0.15	182	183	184	940
7433	HJ_npc江南四杰琴17.obj	1	2	1	0.15	182	183	184	940
7434	HJ_npc江南四杰棋17.obj	1	2	1	0.15	182	183	184	940
7435	HJ_npc江南四杰书17.obj	1	2	1	0.15	182	183	184	940
7436	HJ_npc何安城17.obj	1	2	1	0.15	182	183	184	940
7437	HJ_npc宁婉夜17.obj	1	2	1	0.15	182	183	184	940
7438	HJ_npc杨天锋17.obj	1	2	1	0.15	182	183	184	1090
7439	HJ_npc萧儒生17.obj	1	2	1	0.15	182	183	184	1089
7440	HJ_npc劳工一17.obj	1	2	1	0.15	182	183	184	1090
7441	HJ_npc劳工二17.obj	1	2	1	0.15	182	183	184	1090
7442	HJ_npc劳工三17.obj	1	2	1	0.15	182	183	184	1090
7443	HJ_boss峨嵋高手17.obj	1	2	1	0.15	182	183	184	1091
7444	HJ_npc峨眉莲花17.obj	1	2	1	0.15	182	183	184	1092
7445	HJ_boss明教高手17.obj	1	2	1	0.15	182	183	184	1093
7446	HJ_boss天山高手17.obj	1	2	1	0.15	182	183	184	1094
7447	HJ_npc天山女分身17.obj	1	2	1	0.15	182	183	184	1095
7448	HJ_boss逍遥高手17.obj	1	2	1	0.15	182	183	184	1096
7449	HJ_boss丐帮高手17.obj	1	2	1	0.15	182	183	184	1097
7450	HJ_boss武当高手17.obj	1	2	1	0.15	182	183	184	1098
7451	HJ_npc武当太阳.obj	1	2	1	0.15	182	183	184	-1
7452	HJ_npc武当太阴.obj	1	2	1	0.15	182	183	184	-1
7453	HJ_npc武当星星17.obj	1	2	1	0.15	182	183	184	1099
7454	HJ_npc逍遥定海神针17.obj	1	2	1	0.15	182	183	184	1100
7455	npc汴梁城富人老太太黄版200812.obj	1	2	1	0.15	182	183	184	940
7456	HJ_npc逍遥画地为牢17.obj	1	2	1	0.15	182	183	184	1101
7457	HJ_npc丐帮狗17.obj	1	2	1	0.15	182	183	184	1102
7458	HJ_npc丐帮狗17灵体.obj	1	2	1	0.15	182	183	184	1102
7459	HJ_boss_峨嵋_安全区.obj	1	2	1	0.15	182	183	-1	-1
7460	npc汴梁城小男孩.obj	1	2	1	0.15	182	183	184	940
7461	npc原庄主的家眷气氛小男孩210203.obj	1	2	1	0.15	182	183	184	940
7462	HJ_npc萧儒生17.obj	1	2	1	0.15	182	183	184	1103
7464	HJ_npc西北狼17.obj	1	2	1	0.15	182	183	184	1104
7465	骑乘220510雁门关.obj	1	2	1	0.15	-1	-1	-1	1065
7466	雁门关8m阻挡.obj	1	2	1	0.15	-1	-1	-1	-1
7467	雁门关10m阻挡.obj	1	2	1	0.15	-1	-1	-1	-1
7468	雁门关30m阻挡.obj	1	2	1	0.15	-1	-1	-1	-1
7469	HJ_npc门派挑战副本接引人17.obj	1	2	1	0.15	182	183	184	940
7470	HJ_npc月下玫瑰任务男17.obj	1	2	1	0.15	182	183	184	940
7471	珍兽220517七夕爱神一级.obj	1	2	1	0.15	-1	-1	-1	1107
7472	珍兽220518七夕花神二级.obj	1	2	1	0.15	-1	-1	-1	1115
7473	珍兽220518七夕花神二级01.obj	1	2	1	0.15	-1	-1	-1	1115
7474	珍兽220518七夕水神四级01.obj	1	2	1	0.15	-1	-1	-1	1108
7475	珍兽220518七夕水神四级.obj	1	2	1	0.15	-1	-1	-1	1108
7476	珍兽220518七夕月神三级.obj	1	2	1	0.15	-1	-1	-1	1109
7477	珍兽220518七夕月神三级01.obj	1	2	1	0.15	-1	-1	-1	1109
7478	珍兽220518七夕女神五级02.obj	1	2	1	0.15	-1	-1	-1	1110
7479	珍兽220518七夕女神五级.obj	1	2	1	0.15	-1	-1	-1	1110
7480	珍兽220518七夕女神五级01.obj	1	2	1	0.15	-1	-1	-1	1110
7481	骑乘220524七夕月宫鹊桥.obj	1	2	1	0.15	-1	-1	-1	1116
7482	HJ_npc提花少女17.obj	1	2	1	0.15	182	183	184	940
7483	HJ_npc庄云饰17.obj	1	2	1	0.15	182	183	184	940
7484	HJ_npc牛郎织女17.obj	1	2	1	0.15	182	183	184	1119
7485	替模npc.obj	1	2	1	0.15	182	183	184	1120
7486	替模珍兽.obj	1	2	1	0.15	182	183	184	1121
7487	HJ_npc纺云织雾机.obj	1	2	1.15	0.15	182	183	184	983
7488	替模骑乘.obj	1	2	1	0.15	182	183	184	1122
7489	HJ_npc赤云霞17.obj	1	2	1	0.15	182	183	184	1123
7490	HJ_npc赤云霞17.obj	1	2	1	0.15	182	183	184	1124
7491	HJ_npc赤云霞17.obj	1	2	1	0.15	182	183	184	1125
7492	HJ_npc赤云霞17.obj	1	2	1	0.15	182	183	184	1126
7493	制香花瓣.obj	1	2	1	0.15	182	183	184	983
7494	碾香花石.obj	1	2	1	0.15	182	183	184	983
7495	落英木.obj	1	2	1	0.15	182	183	184	983
7496	boss生死擂台吴用22.obj	1	2	1	0.15	182	183	184	1129
7497	boss生死擂台宋江22.obj	1	2	1	0.15	182	183	184	1130
7498	boss生死擂台鲁智深22.obj	1	2	1	0.15	182	183	184	1128
7499	boss生死擂台卢俊义22.obj	1	2	1	0.15	182	183	184	1132
7500	boss生死擂台李逵22.obj	1	2	1	0.15	182	183	184	1133
7501	boss生死擂台关胜22.obj	1	2	1	0.15	182	183	184	1127
7502	boss生死擂台公孙胜22.obj	1	2	1	0.15	182	183	184	1131
7503	HJ_npc残影17_10.obj	1	2	1	0.15	182	183	184	1003
7504	HJ_npc万劫谷黄眉僧17.obj	1	2	1	0.15	182	183	184	940
7505	HJ_npc枯荣大师17.obj	1	2	1	0.15	182	183	184	937
7506	HJ_npc吴用机关人.obj	1	2	1	0.15	182	183	184	1134
7507	HJ_npc吴用伏兵.obj	1	2	1	0.15	182	183	184	1135
7508	HJ_npc空模型_许愿泉涟漪.obj	1	2	1	0.15	182	183	184	983
7509	HJ_npc秦皇地宫小宝箱220802.obj	1	2	1	0.15	182	183	184	1136
7510	HJ_npc秦皇地宫大宝箱220802.obj	1	2	1	0.15	182	183	184	1136
7511	HJ_boss_天龙高手_技能3光柱npc.obj	1	2	1	0.15	182	183	184	-1
7512	boss_关胜_空NPC_刀刃.obj	1	2	1	0.15	182	183	184	-1
7513	boss_李逵_毒花npc.obj	1	2	1	0.15	182	183	184	-1
7514	boss_吴用_八卦阵阵法.obj	1	2	1	0.15	182	183	184	-1
7515	boss_吴用_八卦阵阵法范围圈.obj	1	2	1	0.15	182	183	184	-1
7516	boss_吴用_释放烟雾.obj	1	2	1	0.15	182	183	184	-1
7517	npc许愿池低级呆呆牛.obj	1	2	1	0.15	182	183	184	983
7518	npc许愿池低级蛋蛋鸡.obj	1	2	1	0.15	182	183	184	983
7519	npc许愿池低级小狐仙.obj	1	2	1	0.15	182	183	184	983
7520	npc许愿池中级呆呆牛.obj	1	2	1	0.15	182	183	184	983
7521	npc许愿池中级蛋蛋鸡.obj	1	2	1	0.15	182	183	184	983
7522	npc许愿池中级小狐仙.obj	1	2	1	0.15	182	183	184	983
7523	npc许愿池高级呆呆牛.obj	1	2	1	0.15	182	183	184	983
7524	npc许愿池高级蛋蛋鸡.obj	1	2	1	0.15	182	183	184	983
7525	npc许愿池高级小狐仙.obj	1	2	1	0.15	182	183	184	983
7526	HJ_npc怪玄武岛朱雀220802.obj	1	2	1	0.15	182	183	184	1039
7527	HJ_npc怪玄武岛白虎220802.obj	1	2	1	0.15	182	183	184	1041
7528	HJ_npc怪玄武岛青龙220802.obj	1	2	1	0.15	182	183	184	1045
7529	HJ_npc怪玄武岛九尾狐220802.obj	1	2	1	0.15	182	183	184	1037
7530	HJ_npc怪玄武岛玄武220802.obj	1	2	1	0.15	182	183	184	1040
7531	HJ_npc怪玄武岛狻猊220802.obj	1	2	1	0.15	182	183	184	1140
7532	HJ_npc怪玄武岛北极熊220802.obj	1	2	1	0.15	182	183	184	1139
7533	珍兽220705玉兔一级.obj	1	2	1	0.15	182	183	184	1137
7534	珍兽220705玉兔二级.obj	1	2	1	0.15	182	183	184	1137
7535	珍兽220705玉兔三级.obj	1	2	1	0.15	182	183	184	1137
7536	HJ_npc卢俊义士兵.obj	1	2	1	0.15	182	183	184	1138
7537	珍兽220705玉兔一级变色.obj	1	2	1	0.15	182	183	184	1137
7538	boss_吴用_八卦阵阵法_震单独字.obj	1	2	1	0.15	182	183	184	-1
7539	boss_吴用_八卦阵阵法_巽单独字.obj	1	2	1	0.15	182	183	184	-1
7540	boss_吴用_八卦阵阵法_乾单独字.obj	1	2	1	0.15	182	183	184	-1
7541	boss_吴用_八卦阵阵法_离单独字.obj	1	2	1	0.15	182	183	184	-1
7542	boss_吴用_八卦阵阵法_坤单独字.obj	1	2	1	0.15	182	183	184	-1
7543	boss_吴用_八卦阵阵法_坎单独字.obj	1	2	1	0.15	182	183	184	-1
7544	boss_吴用_八卦阵阵法_艮单独字.obj	1	2	1	0.15	182	183	184	-1
7545	boss_吴用_八卦阵阵法_兑单独字.obj	1	2	1	0.15	182	183	184	-1
7546	boss天龙高手22.obj	1	2	1	0.15	182	183	184	1143
7547	boss少林高手22.obj	1	2	1	0.15	182	183	184	1142
7548	boss星宿高手22.obj	1	2	1	0.15	182	183	184	1141
7549	HJ_boss_天龙高手_技能2光柱npc.obj	1	2	1	0.15	182	183	184	-1
7550	boss_杀星副本_阻挡特效.obj	1	2	1	0.15	182	183	184	-1
7551	boss_关胜_空NPC_刀刃_大.obj	1	2	1	0.15	182	183	184	-1
7552	恶人谷红色足球.obj	1	2	2	0.15	182	183	184	1390
7553	恶人谷花色足球.obj	1	2	2	0.15	182	183	184	1390
7554	恶人谷黄色足球.obj	1	2	2	0.15	182	183	184	1390
7555	恶人谷蓝色足球.obj	1	2	2	0.15	182	183	184	1390
7556	恶人谷红色足球.obj	1	2	3	0.15	182	183	184	1391
7557	恶人谷花色足球.obj	1	2	3	0.15	182	183	184	1391
7558	恶人谷黄色足球.obj	1	2	3	0.15	182	183	184	1391
7559	恶人谷蓝色足球.obj	1	2	3	0.15	182	183	184	1391
7560	HJ_npc鬼祟行商.obj	1	2	1	0.15	182	183	184	937
7561	HJ_npc怪契丹密探.obj	1	2	1	0.15	182	183	184	1114
7562	苏州黑气_净化_空npc.obj	1	2	1	0.15	182	183	184	-1
7563	苏州黑气_空npc.obj	1	2	1	0.15	182	183	184	-1
7564	珍兽161112钻石VIP凤凰01.obj	1	2	0.9	0.15	182	183	184	1146
7565	珍兽161112钻石VIP凤凰02.obj	1	2	0.9	0.15	182	183	184	1145
7566	珍兽161112钻石VIP凤凰03.obj	1	2	0.9	0.15	182	183	184	1145
7567	珍兽161112钻石VIP凤凰04.obj	1	2	0.9	0.15	182	183	184	1146
7568	珍兽161112钻石VIP凤凰05.obj	1	2	0.9	0.15	182	183	184	1146
7569	珍兽161112钻石VIP凤凰07.obj	1	2	0.9	0.15	182	183	184	1145
7570	珍兽161112钻石VIP凤凰06.obj	1	2	0.9	0.15	182	183	184	1146
7571	珍兽161112钻石VIP凤凰09.obj	1	2	0.9	0.15	182	183	184	1148
7572	珍兽161112钻石VIP凤凰08.obj	1	2	0.9	0.15	182	183	184	1147
7573	HJ_boss_星宿高手_化骨绵掌_陷阱3.obj	1	2	0.9	0.15	182	183	184	-1
7574	HJ_boss_星宿高手_化骨绵掌_陷阱2.obj	1	2	0.9	0.15	182	183	184	-1
7575	HJ_boss_星宿高手_化骨绵掌_陷阱1.obj	1	2	0.9	0.15	182	183	184	-1
7576	HJ_boss_星宿高手_技能2笑里藏刀毒水陷阱.obj	1	2	0.9	0.15	182	183	184	-1
7577	HJ_boss_星宿高手_一日丧命散_毒云陷阱.obj	1	2	0.9	0.15	182	183	184	-1
7578	HJ_boss_星宿高手_技能1毒水陷阱.obj	1	2	0.9	0.15	182	183	184	-1
7579	HJ_boss_少林高手_技能3如来神掌预警.obj	1	2	0.9	0.15	182	183	184	-1
7580	HJ_boss_星宿高手_技能2笑里藏刀飞刀NPC.obj	1	2	0.9	0.15	182	183	184	-1
7581	HJ_npc高级镖车220815.obj	1	2	0.7	0.15	182	183	184	1149
7582	HJ_npc中等镖车220815.obj	1	2	0.7	0.15	182	183	184	1149
7583	HJ_npc普通镖车220815.obj	1	2	0.7	0.15	182	183	184	1149
7584	HJ_npc交任务镖师220815.obj	1	2	1	0.15	182	183	184	940
7585	HJ_npc接任务镖师220815.obj	1	2	1	0.15	182	183	184	940
7586	HJ_npc劫路小怪17.obj	1	2	1	0.15	182	183	184	1150
7587	HJ_npc驿站传送镖师220815.obj	1	2	1	0.15	182	183	184	940
7588	boss_李逵_毒花npc2.obj	1	2	1	0.15	182	183	184	-1
7589	boss_李逵_毒花npc3.obj	1	2	1	0.15	182	183	184	-1
7590	HJ_npc许愿池切换.obj	1	2	1	0.15	182	183	184	-1
7591	cj_新杀星_加血圈.obj	1	2	1	0.15	182	183	184	-1
7592	HJ_npc曼陀任务发布人王安歌.obj	1	2	1	0.15	182	183	184	940
7593	HJ_npc曼陀严妈妈.obj	1	2	1	0.15	182	183	184	940
7594	HJ_npc曼陀叶婆婆.obj	1	2	1	0.15	182	183	184	940
7595	HJ_npc盗琴雅贼22.obj	1	2	1	0.15	182	183	184	1152
7596	HJ_npc盗书雅贼22.obj	1	2	1	0.15	182	183	184	1152
7597	HJ_npc盗香雅贼22.obj	1	2	1	0.15	182	183	184	1152
7598	HJ_npc精英怪风花月22.obj	1	2	1	0.15	182	183	184	1157
7599	HJ_npc曼陀传送人王律之.obj	1	2	1	0.15	182	183	184	940
7600	HJ_npc曼陀轻功传授人王雁足.obj	1	2	1	0.15	182	183	184	940
7601	HJ_npc曼陀山庄弟子王叠涓.obj	1	2	1	0.15	182	183	184	940
7602	HJ_npc曼陀生活技能关山月.obj	1	2	1	0.15	182	183	184	940
7603	HJ_npc曼陀生活技能王水风.obj	1	2	1	0.15	182	183	184	940
7604	骑乘220719曼陀天鹅初级.obj	1	2	1	0.15	-1	-1	-1	1153
7605	骑乘220719曼陀天鹅中级.obj	1	2	1	0.15	-1	-1	-1	1153
7606	骑乘220719曼陀天鹅高级.obj	1	2	1	0.15	-1	-1	-1	1153
7607	HJ_npc曼陀祈福石.obj	1	2	1	0.15	182	183	184	983
7608	HJ_npc曼陀轻功传授人王雁足01.obj	1	2	1	0.15	182	183	184	940
7609	HJ_npc曼陀掌门王夫人.obj	1	2	1	0.15	182	183	184	940
7610	HJ_npc曼陀指路人王管家.obj	1	2	1	0.15	182	183	184	940
7611	HJ_npc曼陀坐骑技能介绍子衿.obj	1	2	1	0.15	182	183	184	940
7612	HJ_npc曼陀拜师人王素商.obj	1	2	1	0.15	182	183	184	940
7613	HJ_npc曼陀传送人王律之.obj	1	2	1	0.15	182	183	184	940
7614	HJ_npc曼陀亲兵白雪.obj	1	2	1	0.15	182	183	184	940
7615	HJ_npc曼陀王语嫣.obj	1	2	1	0.15	182	183	184	940
7616	HJ_npc曼陀投票王岳山.obj	1	2	1	0.15	182	183	184	940
7617	HJ_npc男曼陀初级.obj	1	2	1	0.15	182	183	184	937
7618	HJ_npc男曼陀中级.obj	1	2	1	0.15	182	183	184	937
7619	HJ_npc男曼陀高级.obj	1	2	1	0.15	182	183	184	1155
7620	HJ_npc女曼陀初级.obj	1	2	1	0.15	182	183	184	937
7621	HJ_npc女曼陀中级.obj	1	2	1	0.15	182	183	184	937
7622	HJ_npc女曼陀高级.obj	1	2	1	0.15	182	183	184	1155
7623	HJ_npc曼陀亲兵阳春.obj	1	2	1	0.15	182	183	184	940
7624	HJ_npc曼陀武功传授人王和玲.obj	1	2	1	0.15	182	183	184	940
7625	HJ_npc曼陀幽草.obj	1	2	1	0.15	182	183	184	940
7626	HJ_npc曼陀草人桩.obj	1	2	1	0.15	182	183	184	1156
7627	曼陀山庄_琴木.obj	1	2	1	0.15	182	183	184	983
7628	曼陀山庄_琼玉油脂.obj	1	2	1	0.15	182	183	184	983
7629	曼陀山庄_香料.obj	1	2	1	0.15	182	183	184	983
7630	骑乘220719曼陀天鹅初级.obj	1	2	0.7	0.15	182	183	184	983
7631	骑乘220719曼陀天鹅中级.obj	1	2	0.7	0.15	182	183	184	983
7632	骑乘220719曼陀天鹅高级.obj	1	2	0.7	0.15	182	183	184	983
7633	女主角曼陀门派雕像.obj	1	2	1	0.15	182	183	184	-1
7634	男主角曼陀门派雕像.obj	1	2	1	0.15	182	183	184	-1
7635	npc大理种山茶花01.obj	1	2	3	0.15	182	183	184	983
7636	npc大理种山茶花02.obj	1	2	3	0.15	182	183	184	983
7637	npc大理种山茶花03.obj	1	2	2.1	0.15	182	183	184	983
7638	npc大理种山茶花04.obj	1	2	2.1	0.15	182	183	184	983
7639	HJ_npc男曼陀高级变身.obj	1	2	1	0.15	182	183	184	1158
7640	HJ_npc女曼陀高级变身.obj	1	2	1	0.15	182	183	184	1159
7641	HJ_npc曼陀武道长老二嵇扶光.obj	1	2	1	0.15	182	183	184	937
7642	HJ_npc曼陀武道长老一嵇聆风.obj	1	2	1	0.15	182	183	184	937
7643	HJ_npc酒店老板17c.obj	1	2	1	0.15	182	183	184	940
7644	HJ_npc酒店老板17b.obj	1	2	1	0.15	182	183	184	940
7645	HJ_npc酒店老板17c.obj	1	2	1	0.15	182	183	184	940
7646	骑乘双人寄居蟹100830.obj	1	2	1	0.15	182	183	184	1160
7647	骑乘220328雪猿.obj	1	2	1	0.15	182	183	184	1161
7648	HJ_npc曼陀王灵颂.obj	1	2	1	0.15	182	183	184	937
7649	HJ_npc小和尚221010.obj	1	2	1	0.15	182	183	184	940
7650	HJ_npc大理种玫瑰花01.obj	1	2	3	0.15	182	183	184	983
7651	HJ_npc曼陀背琴老头22.obj	1	2	1	0.15	182	183	184	1114
7652	珍兽220808囚牛一级.obj	1	2	0.85	0.15	182	183	184	1163
7653	珍兽220808囚牛二级.obj	1	2	0.85	0.15	182	183	184	1163
7654	珍兽220808囚牛二级01.obj	1	2	0.85	0.15	182	183	184	1163
7655	珍兽220808囚牛三级.obj	1	2	0.85	0.15	182	183	184	1163
7656	珍兽220808囚牛三级01.obj	1	2	0.85	0.15	182	183	184	1163
7657	珍兽220808囚牛四级01.obj	1	2	0.85	0.15	182	183	184	1163
7658	珍兽220808囚牛四级.obj	1	2	0.85	0.15	182	183	184	1163
7659	珍兽220808囚牛五级.obj	1	2	0.85	0.15	182	183	184	1163
7660	珍兽220808囚牛五级01.obj	1	2	0.85	0.15	182	183	184	1163
7661	珍兽221010仙境花灵1.obj	1	2	1	0.15	182	183	184	1164
7662	珍兽221010仙境花灵2.obj	1	2	1	0.15	182	183	184	1164
7663	珍兽221010仙境花灵3.obj	1	2	1	0.15	182	183	184	1164
7664	珍兽221010仙境花灵4.obj	1	2	1	0.15	182	183	184	1164
7665	珍兽221010仙境花灵5.obj	1	2	1	0.15	182	183	184	1164
7666	珍兽221010仙境花灵7.obj	1	2	1	0.15	182	183	184	1164
7667	珍兽221010仙境花灵8.obj	1	2	1	0.15	182	183	184	1164
7668	珍兽221010仙境花灵9.obj	1	2	1	0.15	182	183	184	1164
7669	珍兽221010仙境花灵10.obj	1	2	1	0.15	182	183	184	1164
7670	骑乘220920黑红麒麟.obj	1	2	1	0.15	182	183	184	1165
7671	骑乘跨服争霸赛一级20110712.obj	1	2	1	0.15	182	183	184	1166
7672	骑乘跨服争霸赛二级20110713.obj	1	2	1	0.15	182	183	184	1167
7673	骑乘跨服争霸赛三级20110706.obj	1	2	1	0.15	182	183	184	1168
7674	骑乘220909圣诞靴子.obj	1	2	1	0.15	182	183	184	1165
7675	HJ_npc舞狮绣球17_大.obj	1	2	1	0.15	182	183	184	940
7676	hj_npc_校场金色漂浮光团.obj	1	2	1	0.15	182	183	184	1170
7677	hj_npc_校场紫色漂浮光团.obj	1	2	1	0.15	182	183	184	1169
7678	珍兽220720穷奇1级.obj	1	2	1	0.15	182	183	184	1171
7679	珍兽220720穷奇2级.obj	1	2	1	0.15	182	183	184	1171
7680	珍兽220720穷奇3级.obj	1	2	1	0.15	182	183	184	1171
7681	HJ_npc好看的圣诞小树22.obj	1	2	1	0.15	182	183	184	983
7682	pet_2022ZSA_G.obj	1	2	1	0.15	182	183	184	1172
7683	pet_2022ZSC_G.obj	1	2	1	0.15	182	183	184	1174
7684	pet_2022ZSC_G01.obj	1	2	1	0.15	182	183	184	1174
7685	pet_2022ZSD_G01.obj	1	2	1	0.15	182	183	184	1176
7686	pet_2022ZSD_G.obj	1	2	1	0.15	182	183	184	1176
7687	pet_2022ZSB_G01.obj	1	2	1	0.15	182	183	184	1175
7688	pet_2022ZSB_G.obj	1	2	1	0.15	182	183	184	1175
7689	pet_2022ZSE_G01.obj	1	2	1	0.15	182	183	184	1187
7690	pet_2022ZSE_G.obj	1	2	1	0.15	182	183	184	1173
7691	骑乘小老虎.obj	1	2	1	0.15	182	183	184	1181
7692	兽魂220815穷奇1级.obj	1	2	1	0.15	182	183	184	-1
7693	兽魂220815穷奇2级.obj	1	2	1	0.15	182	183	184	-1
7694	兽魂220815穷奇3级.obj	1	2	1	0.15	182	183	184	-1
7695	HJ_npc初试考官22.obj	1	2	1	0.15	182	183	184	940
7696	HJ_npc复试考官22.obj	1	2	1	0.15	182	183	184	940
7697	HJ_npc雪橇女孩和狗22.obj	1	2	1	0.15	182	183	184	940
7698	骑乘221026雪橇.obj	1	2	1	0.15	182	183	184	1177
7699	HJ_骑乘跑商17.obj	1	2	1	0.15	182	183	184	1178
7700	hj_npc_校场金色漂浮光团_加血.obj	1	2	1	0.15	182	183	184	-1
7701	hj_npc_校场金色漂浮光团_会心提升.obj	1	2	1	0.15	182	183	184	-1
7702	hj_npc_校场金色漂浮光团_火圈.obj	1	2	1	0.15	182	183	184	-1
7703	hj_npc_校场金色漂浮光团_净化.obj	1	2	1	0.15	182	183	184	-1
7704	hj_npc_校场金色漂浮光团_命中提升.obj	1	2	1	0.15	182	183	184	-1
7705	hj_npc_校场金色漂浮光团_无敌.obj	1	2	1	0.15	182	183	184	-1
7706	hj_npc_校场金色漂浮光团_移速提升.obj	1	2	1	0.15	182	183	184	-1
7707	hj_npc_校场金色漂浮光团_免控.obj	1	2	1	0.15	182	183	184	-1
7708	hj_npc_校场金色漂浮光团_隐身.obj	1	2	1	0.15	182	183	184	-1
7709	hj_npc_校场紫色漂浮光团_加血.obj	1	2	1	0.15	182	183	184	-1
7710	hj_npc_校场紫色漂浮光团_冷却重置.obj	1	2	1	0.15	182	183	184	-1
7711	hj_npc_校场紫色漂浮光团_免控.obj	1	2	1	0.15	182	183	184	-1
7712	hj_npc_校场紫色漂浮光团_伤害.obj	1	2	1	0.15	182	183	184	-1
7713	hj_npc_校场紫色漂浮光团_移速提升.obj	1	2	1	0.15	182	183	184	-1
7714	HJ_npc圣诞驯鹿22.obj	1	2	1	0.15	182	183	184	1005
7715	HJ_npc圣诞铃铛22.obj	1	2	1	0.15	182	183	184	-1
7716	HJ_npc圣诞袜子22.obj	1	2	1	0.15	182	183	184	-1
7717	HJ_npc圣诞雪人22.obj	1	2	1	0.15	182	183	184	-1
7718	HJ_npc侦探兔22.obj	1	2	1	0.15	182	183	184	1005
7719	骑乘2201027婚纱翅膀.obj	1	2	1	0.15	404	404	404	1011
7720	HJ_npc新年大锅22.obj	1	2	1	0.15	182	183	184	1182
7721	HJ_npc新年饺子大锅22.obj	1	2	1	0.15	182	183	184	1182
7722	HJ_npc新年年糕大锅22.obj	1	2	1	0.15	182	183	184	1182
7723	HJ_npc新年汤圆大锅22.obj	1	2	1	0.15	182	183	184	1182
7724	HJ_npc掌柜兔22.obj	1	2	1	0.15	182	183	184	940
7725	骑乘221108白虎翅膀.obj	1	2	1	0.15	404	404	404	1011
7726	HJ_npc总管兔22.obj	1	2	1	0.15	182	183	184	1183
7727	珍兽221110光天马一级.obj	1	2	0.9	0.15	182	183	184	1184
7728	珍兽221110玫瑰天马二级.obj	1	2	0.9	0.15	182	183	184	1184
7729	珍兽221110玫瑰天马二级01.obj	1	2	0.9	0.15	182	183	184	1184
7730	珍兽221110圣天马三级.obj	1	2	0.9	0.15	182	183	184	1184
7731	珍兽221110圣天马三级01.obj	1	2	0.9	0.15	182	183	184	1184
7732	珍兽221110海天马四级.obj	1	2	0.9	0.15	182	183	184	1184
7733	珍兽221110海天马四级01.obj	1	2	0.9	0.15	182	183	184	1184
7734	珍兽221110暗天马五级02.obj	1	2	0.9	0.15	182	183	184	1184
7735	珍兽221110暗天马五级01.obj	1	2	0.9	0.15	182	183	184	1184
7736	HJ_npc饺子小孩22.obj	1	2	1	0.15	182	183	184	1185
7737	HJ_npc年糕小孩22.obj	1	2	1	0.15	182	183	184	1185
7738	HJ_npc汤圆小孩22.obj	1	2	1	0.15	182	183	184	1185
7739	HJ_npc名厨兔22.obj	1	2	1	0.15	182	183	184	1183
7740	HJ_npc打工兔站堂小二22.obj	1	2	1	0.15	182	183	184	1186
7741	HJ_npc打工兔后厨帮厨22.obj	1	2	1	0.15	182	183	184	1188
7742	npc赤霞玫瑰花丛.obj	1	2	1	0.15	182	183	184	983
7743	npc荧黄玫瑰花丛.obj	1	2	1	0.15	182	183	184	983
7744	npc柔蓝玫瑰花丛.obj	1	2	1	0.15	182	183	184	983
7745	HJ_npc情人节花仙子粉22.obj	1	2	1	0.15	182	183	184	940
7746	HJ_npc情人节花仙子黄22.obj	1	2	1	0.15	182	183	184	940
7747	HJ_npc情人节花仙子蓝22.obj	1	2	1	0.15	182	183	184	940
7748	HJ_npc恋语宝匣22.obj	1	2	1	0.15	182	183	184	1136
7749	珍兽221110暗天马五级.obj	1	2	0.9	0.15	182	183	184	1184
7750	HJ_npc盗宝人23.obj	1	2	1	0.15	182	183	184	1114
7751	HJ_npc赵大刀23.obj	1	2	1	0.15	182	183	184	940
7752	npc偃甲音乐盒.obj	1	2	1	0.15	182	183	184	-1
7756	npc蜀南竹灯.obj	1	2	1	0.15	182	183	184	-1
7757	npc安神香炉.obj	1	2	1	0.15	182	183	184	-1
7758	HJ_npc白溪湖铲雪车齿轮23.obj	1	2	1	0.15	182	183	184	983
7759	HJ_npc蜀南竹海偃甲船摇杆23.obj	1	2	1	0.15	182	183	184	983
7760	HJ_npc西凉枫林护院傀儡手臂23.obj	1	2	0.4	0.15	182	183	184	983
7761	HJ_boss古偃甲延寿23.obj	1	2	1	0.15	182	183	184	1198
7762	HJ_boss古偃甲上生23.obj	1	2	1	0.15	182	183	184	1197
7763	HJ_npc延寿台23.obj	1	2	1	0.15	182	183	184	1196
7764	HJ_npc上生玲珑匣23.obj	1	2	1	0.15	182	183	184	1136
7765	HJ_npc上生台23.obj	1	2	1	0.15	182	183	184	1200
7767	npc低级晶矿机关.obj	1	2	1	0.15	182	183	184	1193
7768	npc中级晶矿机关.obj	1	2	1	0.15	182	183	184	1193
