INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT
17103	17103	鲲跃北溟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：1700点#r有效距离：0-15米#r瞬间释放#r冷却时间：5分钟#r单体远程攻击 伤害目标的血#c54FF00{A:3913 B:21.1666666666667}#cFFFFFF点和气#c54FF00{A:3814 B:20.5833333333333}#cFFFFFF点，并吸收伤害的#c54FF0015%#cFFFFFF化为己用#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：1700点 有效距离：0-15米#r瞬间释放 冷却时间：5分钟#r单体远程攻击 打消目标的血和气，并吸收伤害的#c54FF0015%#cFFFFFF化为己用#r#c5BC257需要装备武器	3	300000	-1	-1	消耗mp	4	1700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	17373	给自己的效果	-1	给自己的效果的发生几率	0	给目标的效果	-1	给目标的效果的发生几率	0		0		0		0		0		0		0		0
17104	17104	鲲跃北溟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：1800点#r有效距离：0-15米#r瞬间释放#r冷却时间：5分钟#r单体远程攻击 伤害目标的血#c54FF00{A:4168 B:21.1666666666667}#cFFFFFF点和气#c54FF00{A:4062 B:20.5833333333333}#cFFFFFF点，并吸收伤害的#c54FF0015%#cFFFFFF化为己用#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：1800点 有效距离：0-15米#r瞬间释放 冷却时间：5分钟#r单体远程攻击 打消目标的血和气，并吸收伤害的#c54FF0015%#cFFFFFF化为己用#r#c5BC257需要装备武器	3	300000	-1	-1	消耗mp	4	1800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	攻击效果	17374	给自己的效果	-1	给自己的效果的发生几率	0	给目标的效果	-1	给目标的效果的发生几率	0		0		0		0		0		0		0		0
17111	17111	墨守成规	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：130点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标火抗#c54FF00{A:32 B:0}#cFFFFFF点，持续32分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：130点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标火抗	0	1200	-1	-1	消耗mp	4	130	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	17381	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
17112	17112	墨守成规	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：140点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标火抗#c54FF00{A:33 B:0}#cFFFFFF点，持续33分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：140点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标火抗	0	1200	-1	-1	消耗mp	4	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	17382	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
17113	17113	墨守成规	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：150点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标火抗#c54FF00{A:34 B:0}#cFFFFFF点，持续34分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：150点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标火抗	0	1200	-1	-1	消耗mp	4	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	17383	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
17114	17114	墨守成规	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：160点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标火抗#c54FF00{A:35 B:0}#cFFFFFF点，持续35分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：160点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标火抗	0	1200	-1	-1	消耗mp	4	160	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	17384	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
17121	17121	颠动沧溟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：17点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标大部分技能所能造成的伤害，持续0分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：17点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标大部分技能所能造成的伤害，持续0分钟	0	1200	-1	-1	消耗mp	4	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	17391	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
17122	17122	颠动沧溟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：18点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标大部分技能所能造成的伤害，持续0分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：18点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标大部分技能所能造成的伤害，持续0分钟	0	1200	-1	-1	消耗mp	4	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	17392	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
17123	17123	颠动沧溟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：19点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标大部分技能所能造成的伤害，持续0分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：19点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标大部分技能所能造成的伤害，持续0分钟	0	1200	-1	-1	消耗mp	4	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	17393	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
17124	17124	颠动沧溟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：20点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标大部分技能所能造成的伤害，持续0分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：20点#r有效距离：0-15米#r瞬间释放#r单体强化 增加目标大部分技能所能造成的伤害，持续0分钟	0	1200	-1	-1	消耗mp	4	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	17394	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18001	18001	借力(增强主人的力量)	#cFFCC99弼其主，神力善战#r#cFFCC00辅主特技 提高主人的力量#c54FF00{A:26 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18851	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18002	18002	借力(增强主人的力量)	#cFFCC99弼其主，神力善战#r#cFFCC00辅主特技 提高主人的力量#c54FF00{A:28 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18852	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18003	18003	借力(增强主人的力量)	#cFFCC99弼其主，神力善战#r#cFFCC00辅主特技 提高主人的力量#c54FF00{A:30 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18853	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18004	18004	借力(增强主人的力量)	#cFFCC99弼其主，神力善战#r#cFFCC00辅主特技 提高主人的力量#c54FF00{A:32 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18854	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18011	18011	高级借力(增强主人的力量)	#cFFCC99弼其主，神力善战#r#cFFCC00辅主特技 提高主人的力量#c54FF00{A:39 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级借力（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18861	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18012	18012	高级借力(增强主人的力量)	#cFFCC99弼其主，神力善战#r#cFFCC00辅主特技 提高主人的力量#c54FF00{A:42 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级借力（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18862	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18013	18013	高级借力(增强主人的力量)	#cFFCC99弼其主，神力善战#r#cFFCC00辅主特技 提高主人的力量#c54FF00{A:45 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级借力（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18863	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18014	18014	高级借力(增强主人的力量)	#cFFCC99弼其主，神力善战#r#cFFCC00辅主特技 提高主人的力量#c54FF00{A:48 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级借力（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18864	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18021	18021	移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:26 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18871	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18022	18022	移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:28 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18872	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18023	18023	移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:30 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18873	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18024	18024	移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:32 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18874	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18031	18031	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:39 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18881	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18032	18032	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:42 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18882	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18033	18033	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:45 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18883	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18034	18034	高级移魂(增强主人的定力)	#cFFCC99辅其主，定力非凡#r#cFFCC00辅主特技 提高主人的定力#c54FF00{A:48 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级移魂（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18884	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18041	18041	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:26 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18891	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18042	18042	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:28 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18892	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18043	18043	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:30 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18893	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18044	18044	加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:32 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18894	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18051	18051	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:39 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18901	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18052	18052	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:42 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18902	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18053	18053	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:45 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18903	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18054	18054	高级加速(增强主人的身法)	#cFFCC99弼其主，身法大进#r#cFFCC00辅主特技 提高主人的身法#c54FF00{A:48 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级瞬影（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18904	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18061	18061	强身(增强主人的体力)	#cFFCC99佐其主，体力过人#r#cFFCC00辅主特技 提高主人的体力#c54FF00{A:26 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18911	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18062	18062	强身(增强主人的体力)	#cFFCC99佐其主，体力过人#r#cFFCC00辅主特技 提高主人的体力#c54FF00{A:28 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18912	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18063	18063	强身(增强主人的体力)	#cFFCC99佐其主，体力过人#r#cFFCC00辅主特技 提高主人的体力#c54FF00{A:30 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18913	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18064	18064	强身(增强主人的体力)	#cFFCC99佐其主，体力过人#r#cFFCC00辅主特技 提高主人的体力#c54FF00{A:32 B:0}#cFFCC00点#r#c54FF00（自动作用）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18914	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
18071	18071	高级强身(增强主人的体力)	#cFFCC99佐其主，体力过人#r#cFFCC00辅主特技 提高主人的体力#c54FF00{A:39 B:0}#cFFCC00点#r#c54FF00（自动作用）#r#W可以在#G洛阳#Y云渺渺#G（182，157）#W处使用#Y灵兽丹·震（1级）#W升级为#G超级强身（1级）		0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	18921	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
