INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
23162	Thu¥n Lµc Biªn D¸	2316	85	9	1	0	100	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	619	954	1723	991	1239	1357	1492	1560	1764	2035	500	150	50	200	100	1800000	23160
23163	Thu¥n Lµc Biªn D¸	2316	85	9	1	0	100	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	644	992	1791	1031	1288	1357	1492	1560	1764	2035	500	150	50	200	100	1800000	23160
23164	Thu¥n Lµc Biªn D¸	2316	85	9	1	0	100	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	668	1030	1859	1070	1337	1357	1492	1560	1764	2035	500	150	50	200	100	1800000	23160
23165	Thu¥n Lµc Biªn D¸	2316	85	9	1	0	100	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	693	1067	1927	1109	1386	1357	1492	1560	1764	2035	500	150	50	200	100	1800000	23160
23166	Thu¥n Lµc Biªn D¸	2316	85	9	1	0	100	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	717	1105	1995	1148	1435	1357	1492	1560	1764	2035	500	150	50	200	100	1800000	23160
23167	Thu¥n Lµc Biªn D¸	2316	85	9	1	0	100	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	742	1143	2063	1187	1484	1357	1492	1560	1764	2035	500	150	50	200	100	1800000	23160
23169	Thu¥n Lµc Bäo Bäo	2316	85	9	0	1	100	10	692	550000	-1	-1	728	900000	670	500000	660	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	879	1587	913	1142	1357	1492	1560	1764	2035	500	150	50	200	100	1800000	23160
23170	Thu¥n Lµc Trß·ng Thành	2317	95	9	0	0	100	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	910	1644	946	1183	1459	1604	1677	1896	2188	500	150	50	200	100	1800000	23170
23171	Thu¥n Lµc Biªn D¸	2317	95	9	1	0	100	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	613	945	1706	981	1227	1459	1604	1677	1896	2188	500	150	50	200	100	1800000	23170
23172	Thu¥n Lµc Biªn D¸	2317	95	9	1	0	100	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	635	979	1767	1017	1271	1459	1604	1677	1896	2188	500	150	50	200	100	1800000	23170
23173	Thu¥n Lµc Biªn D¸	2317	95	9	1	0	100	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	658	1013	1829	1052	1316	1459	1604	1677	1896	2188	500	150	50	200	100	1800000	23170
23174	Thu¥n Lµc Biªn D¸	2317	95	9	1	0	100	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	680	1047	1891	1088	1360	1459	1604	1677	1896	2188	500	150	50	200	100	1800000	23170
23175	Thu¥n Lµc Biªn D¸	2317	95	9	1	0	100	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	702	1081	1952	1123	1404	1459	1604	1677	1896	2188	500	150	50	200	100	1800000	23170
23176	Thu¥n Lµc Biªn D¸	2317	95	9	1	0	100	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	724	1115	2014	1159	1449	1459	1604	1677	1896	2188	500	150	50	200	100	1800000	23170
23177	Thu¥n Lµc Biªn D¸	2317	95	9	1	0	100	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	746	1150	2076	1194	1493	1459	1604	1677	1896	2188	500	150	50	200	100	1800000	23170
23178	Thu¥n Lµc Biªn D¸	2317	95	9	1	0	100	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	768	1184	2137	1230	1537	1459	1604	1677	1896	2188	500	150	50	200	100	1800000	23170
23179	Thu¥n Lµc Bäo Bäo	2317	95	9	0	1	100	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	910	1644	946	1183	1459	1604	1677	1896	2188	500	150	50	200	100	1800000	23170
23180	Trân C½ H± Trß·ng Thành	2318	5	9	0	0	1000	10	737	300000	-1	-1	726	900000	662	250000	734	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	938	938	938	938	938	846	930	972	1099	1269	100	100	500	100	200	1800000	23180
23181	Trân C½ H± Biªn D¸	2318	5	9	1	0	1000	10	737	300000	-1	-1	726	900000	662	250000	734	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1078	1078	1078	1078	1078	846	930	972	1099	1269	100	100	500	100	200	1800000	23180
23182	Trân C½ H± Biªn D¸	2318	5	9	1	0	1000	10	737	300000	-1	-1	726	900000	662	250000	734	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1219	1219	1219	1219	846	930	972	1099	1269	100	100	500	100	200	1800000	23180
23189	Trân C½ H± Bäo Bäo	2318	5	9	0	1	1000	10	737	300000	-1	-1	726	900000	662	250000	734	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	938	938	938	938	938	846	930	972	1099	1269	100	100	500	100	200	1800000	23180
23190	Trân C½ H± Trß·ng Thành	2319	45	9	0	0	1000	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	979	979	979	979	979	948	1042	1090	1232	1422	100	100	500	100	200	1800000	23190
23191	Trân C½ H± Biªn D¸	2319	45	9	1	0	1000	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1076	1076	1076	1076	1076	948	1042	1090	1232	1422	100	100	500	100	200	1800000	23190
23192	Trân C½ H± Biªn D¸	2319	45	9	1	0	1000	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1174	1174	1174	1174	1174	948	1042	1090	1232	1422	100	100	500	100	200	1800000	23190
23193	Trân C½ H± Biªn D¸	2319	45	9	1	0	1000	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1272	1272	1272	1272	948	1042	1090	1232	1422	100	100	500	100	200	1800000	23190
23199	Trân C½ H± Bäo Bäo	2319	45	9	0	1	1000	10	737	350000	-1	-1	726	900000	662	300000	734	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	979	979	979	979	979	948	1042	1090	1232	1422	100	100	500	100	200	1800000	23190
23200	Trân C½ H± Trß·ng Thành	2320	55	9	0	0	1000	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1020	1020	1020	1020	1020	1051	1156	1208	1366	1576	100	100	500	100	200	1800000	23200
23201	Trân C½ H± Biªn D¸	2320	55	9	1	0	1000	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1096	1096	1096	1096	1096	1051	1156	1208	1366	1576	100	100	500	100	200	1800000	23200
23202	Trân C½ H± Biªn D¸	2320	55	9	1	0	1000	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1173	1173	1173	1173	1173	1051	1156	1208	1366	1576	100	100	500	100	200	1800000	23200
23203	Trân C½ H± Biªn D¸	2320	55	9	1	0	1000	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1249	1249	1249	1249	1249	1051	1156	1208	1366	1576	100	100	500	100	200	1800000	23200
23204	Trân C½ H± Biªn D¸	2320	55	9	1	0	1000	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1326	1326	1326	1326	1051	1156	1208	1366	1576	100	100	500	100	200	1800000	23200
23209	Trân C½ H± Bäo Bäo	2320	55	9	0	1	1000	10	737	400000	-1	-1	726	900000	662	350000	734	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1020	1020	1020	1020	1020	1051	1156	1208	1366	1576	100	100	500	100	200	1800000	23200
23210	Trân C½ H± Trß·ng Thành	2321	65	9	0	0	1000	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1061	1061	1061	1061	1061	1153	1268	1325	1498	1729	100	100	500	100	200	1800000	23210
23211	Trân C½ H± Biªn D¸	2321	65	9	1	0	1000	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1124	1124	1124	1124	1124	1153	1268	1325	1498	1729	100	100	500	100	200	1800000	23210
23212	Trân C½ H± Biªn D¸	2321	65	9	1	0	1000	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1188	1188	1188	1188	1188	1153	1268	1325	1498	1729	100	100	500	100	200	1800000	23210
23213	Trân C½ H± Biªn D¸	2321	65	9	1	0	1000	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1251	1251	1251	1251	1251	1153	1268	1325	1498	1729	100	100	500	100	200	1800000	23210
23214	Trân C½ H± Biªn D¸	2321	65	9	1	0	1000	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1315	1315	1315	1315	1315	1153	1268	1325	1498	1729	100	100	500	100	200	1800000	23210
23215	Trân C½ H± Biªn D¸	2321	65	9	1	0	1000	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1379	1379	1379	1379	1153	1268	1325	1498	1729	100	100	500	100	200	1800000	23210
23219	Trân C½ H± Bäo Bäo	2321	65	9	0	1	1000	10	737	450000	-1	-1	726	900000	662	400000	734	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1061	1061	1061	1061	1061	1153	1268	1325	1498	1729	100	100	500	100	200	1800000	23210
23220	Trân C½ H± Trß·ng Thành	2322	75	9	0	0	1000	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1102	1102	1102	1102	1255	1380	1443	1631	1882	100	100	500	100	200	1800000	23220
23221	Trân C½ H± Biªn D¸	2322	75	9	1	0	1000	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1157	1157	1157	1157	1157	1255	1380	1443	1631	1882	100	100	500	100	200	1800000	23220
23222	Trân C½ H± Biªn D¸	2322	75	9	1	0	1000	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1212	1212	1212	1212	1212	1255	1380	1443	1631	1882	100	100	500	100	200	1800000	23220
23223	Trân C½ H± Biªn D¸	2322	75	9	1	0	1000	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1267	1267	1267	1267	1267	1255	1380	1443	1631	1882	100	100	500	100	200	1800000	23220
23224	Trân C½ H± Biªn D¸	2322	75	9	1	0	1000	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1322	1322	1322	1322	1322	1255	1380	1443	1631	1882	100	100	500	100	200	1800000	23220
23225	Trân C½ H± Biªn D¸	2322	75	9	1	0	1000	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1377	1377	1377	1377	1377	1255	1380	1443	1631	1882	100	100	500	100	200	1800000	23220
23226	Trân C½ H± Biªn D¸	2322	75	9	1	0	1000	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1432	1432	1432	1432	1255	1380	1443	1631	1882	100	100	500	100	200	1800000	23220
23229	Trân C½ H± Bäo Bäo	2322	75	9	0	1	1000	10	737	500000	-1	-1	726	900000	662	450000	734	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1102	1102	1102	1102	1255	1380	1443	1631	1882	100	100	500	100	200	1800000	23220
23230	Trân C½ H± Trß·ng Thành	2323	85	9	0	0	1000	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1142	1142	1142	1142	1142	1357	1492	1560	1764	2035	100	100	500	100	200	1800000	23230
23231	Trân C½ H± Biªn D¸	2323	85	9	1	0	1000	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1190	1190	1190	1190	1190	1357	1492	1560	1764	2035	100	100	500	100	200	1800000	23230
23232	Trân C½ H± Biªn D¸	2323	85	9	1	0	1000	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1239	1239	1239	1239	1239	1357	1492	1560	1764	2035	100	100	500	100	200	1800000	23230
23233	Trân C½ H± Biªn D¸	2323	85	9	1	0	1000	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1288	1288	1288	1288	1288	1357	1492	1560	1764	2035	100	100	500	100	200	1800000	23230
23234	Trân C½ H± Biªn D¸	2323	85	9	1	0	1000	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1337	1337	1337	1337	1337	1357	1492	1560	1764	2035	100	100	500	100	200	1800000	23230
23235	Trân C½ H± Biªn D¸	2323	85	9	1	0	1000	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1386	1386	1386	1386	1386	1357	1492	1560	1764	2035	100	100	500	100	200	1800000	23230
23236	Trân C½ H± Biªn D¸	2323	85	9	1	0	1000	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1435	1435	1435	1435	1435	1357	1492	1560	1764	2035	100	100	500	100	200	1800000	23230
23237	Trân C½ H± Biªn D¸	2323	85	9	1	0	1000	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1484	1484	1484	1484	1357	1492	1560	1764	2035	100	100	500	100	200	1800000	23230
23239	Trân C½ H± Bäo Bäo	2323	85	9	0	1	1000	10	737	550000	-1	-1	726	900000	662	500000	734	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1142	1142	1142	1142	1142	1357	1492	1560	1764	2035	100	100	500	100	200	1800000	23230
23240	Trân C½ H± Trß·ng Thành	2324	95	9	0	0	1000	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1183	1183	1183	1183	1183	1459	1604	1677	1896	2188	100	100	500	100	200	1800000	23240
23241	Trân C½ H± Biªn D¸	2324	95	9	1	0	1000	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1227	1227	1227	1227	1227	1459	1604	1677	1896	2188	100	100	500	100	200	1800000	23240
23242	Trân C½ H± Biªn D¸	2324	95	9	1	0	1000	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1271	1271	1271	1271	1271	1459	1604	1677	1896	2188	100	100	500	100	200	1800000	23240
23243	Trân C½ H± Biªn D¸	2324	95	9	1	0	1000	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1316	1316	1316	1316	1316	1459	1604	1677	1896	2188	100	100	500	100	200	1800000	23240
23244	Trân C½ H± Biªn D¸	2324	95	9	1	0	1000	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1360	1360	1360	1360	1360	1459	1604	1677	1896	2188	100	100	500	100	200	1800000	23240
23245	Trân C½ H± Biªn D¸	2324	95	9	1	0	1000	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1404	1404	1404	1404	1404	1459	1604	1677	1896	2188	100	100	500	100	200	1800000	23240
23246	Trân C½ H± Biªn D¸	2324	95	9	1	0	1000	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1449	1449	1449	1449	1449	1459	1604	1677	1896	2188	100	100	500	100	200	1800000	23240
23247	Trân C½ H± Biªn D¸	2324	95	9	1	0	1000	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1493	1493	1493	1493	1493	1459	1604	1677	1896	2188	100	100	500	100	200	1800000	23240
23248	Trân C½ H± Biªn D¸	2324	95	9	1	0	1000	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1537	1537	1537	1537	1537	1459	1604	1677	1896	2188	100	100	500	100	200	1800000	23240
23249	Trân C½ H± Bäo Bäo	2324	95	9	0	1	1000	10	737	600000	-1	-1	726	900000	662	550000	734	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1183	1183	1183	1183	1183	1459	1604	1677	1896	2188	100	100	500	100	200	1800000	23240
23250	B¯ Lão H± Trß·ng Thành	2325	5	9	0	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1031	656	844	656	846	930	972	1099	1269	100	100	200	100	500	1800000	23250
23251	B¯ Lão H± Biªn D¸	2325	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1402	1186	755	970	755	846	930	972	1099	1269	100	100	200	100	500	1800000	23250
23252	B¯ Lão H± Biªn D¸	2325	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1585	1341	853	1097	853	846	930	972	1099	1269	100	100	200	100	500	1800000	23250
23259	B¯ Lão H± Bäo Bäo	2325	5	9	0	1	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1031	656	844	656	846	930	972	1099	1269	100	100	200	100	500	1800000	23250
23260	B¯ Lão H± Trß·ng Thành	2326	45	9	0	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	100	100	200	100	500	1800000	23260
23261	B¯ Lão H± Biªn D¸	2326	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1399	1184	753	969	753	948	1042	1090	1232	1422	100	100	200	100	500	1800000	23260
23262	B¯ Lão H± Biªn D¸	2326	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1527	1292	822	1057	822	948	1042	1090	1232	1422	100	100	200	100	500	1800000	23260
23263	B¯ Lão H± Biªn D¸	2326	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1654	1399	890	1145	890	948	1042	1090	1232	1422	100	100	200	100	500	1800000	23260
23269	B¯ Lão H± Bäo Bäo	2326	45	9	0	1	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	100	100	200	100	500	1800000	23260
23270	B¯ Lão H± Trß·ng Thành	2327	55	9	0	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	23270
23271	B¯ Lão H± Biªn D¸	2327	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1425	1206	767	986	767	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	23270
23272	B¯ Lão H± Biªn D¸	2327	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1524	1290	821	1055	821	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	23270
23273	B¯ Lão H± Biªn D¸	2327	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1624	1374	874	1124	874	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	23270
23274	B¯ Lão H± Biªn D¸	2327	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1723	1458	928	1193	928	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	23270
23279	B¯ Lão H± Bäo Bäo	2327	55	9	0	1	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	23270
23280	B¯ Lão H± Trß·ng Thành	2328	65	9	0	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	23280
23281	B¯ Lão H± Biªn D¸	2328	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1462	1237	787	1012	787	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	23280
23282	B¯ Lão H± Biªn D¸	2328	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1544	1307	831	1069	831	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	23280
23283	B¯ Lão H± Biªn D¸	2328	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1627	1377	876	1126	876	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	23280
23284	B¯ Lão H± Biªn D¸	2328	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1710	1447	920	1184	920	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	23280
23285	B¯ Lão H± Biªn D¸	2328	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1793	1517	965	1241	965	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	23280
23289	B¯ Lão H± Bäo Bäo	2328	65	9	0	1	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	23280
23290	B¯ Lão H± Trß·ng Thành	2329	75	9	0	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	23290
23291	B¯ Lão H± Biªn D¸	2329	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1504	1272	809	1041	809	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	23290
23292	B¯ Lão H± Biªn D¸	2329	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1575	1333	848	1090	848	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	23290
