INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10221004	1	2	21	4	5	-1	1	-1	-1	B¡c Ð¦u Cô Hoàn	32	Trên ðó có kh¡c phß½ng v¸ cüa b¡c ð¦u th¤t tinh, huy«n di®u d¸ thß¶ng.	331	1589	152	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Girdle2_5	Yêu Ðai	2189	2002	0
10221005	1	2	21	5	5	-1	1	-1	-1	Thiên Höa Hoàn Ðai	42	Th¡t lßng dày n£ng kiên c¯, tß½ng truy«n ðßþc làm t× thiên höa cüa Höa Th¥n, vì v§y m¾i có tên g÷i nhß v§y.	554	2659	165	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Girdle2_1	Yêu Ðai	2190	2002	0
10221006	1	2	21	6	5	-1	1	-1	-1	H²n Thiên Hoàn Ðai	52	Truy«n thuyªt có nói là th¡t lßng cüa các tiên tØ sØ døng, màu ðö rñc, khi nguy hi¬m có th¬ dùng làm vû khí.	890	4272	177	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Girdle2_6	Yêu Ðai	2191	2002	0
10221007	1	2	21	7	5	-1	1	-1	-1	Th¥n Tiêu Ðai	62	Th¡t lßng b¢ng løa th¥n, tÕo hình kÏ d¸, có th¬ tránh tà và mang lÕi may m¡n.	1255	6024	190	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Girdle2_8	Yêu Ðai	2192	2002	0
10221008	1	2	21	8	5	-1	1	-1	-1	Th¤t Di®u Yêu Hoàn	72	Ðßþc chª tÕo t× tinh hoa cüa th¤t tinh Nh§t, Nguy®t, Kim, Mµc, Thüy, Höa, Th±, uy lñc phi phàm.	1685	8088	202	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Girdle2_7	Yêu Ðai	2193	2002	0
10221009	1	2	21	9	5	-1	1	-1	-1	TØ Hà	82	Tß½ng truy«n là do mây lành bao quanh cüa B¤t Châu S½n r½i xu¯ng Tây Thiên tÕo thành 2 sþi hoàn ðai, mµt cái là Chiªt Thiên, mµt TØ Hà.	2310	11088	215	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Girdle2_4	Yêu Ðai	2194	2002	0
10221010	1	2	21	10	5	-1	1	-1	-1	Tr¤n Nh§t	92	Th¥n v§t ðßþc truy«n lÕi t× th¶i thßþng c±, nghe nói ðã t×ng ðßþc H§u Ngh® sØ døng, lßu truy«n thiên c±, h¤p thu tinh hoa cüa tr¶i ð¤t, th¥n lñc phi phàm.	3240	15552	227	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Girdle2_3	Yêu Ðai	2195	2002	0
10221011	1	2	21	11	5	-1	1	-1	-1	Bình An Yêu Ðai	12	12ðai lßng	109	523	127	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Girdle2_1	Yêu Ðai	2196	2002	0
10221012	1	2	21	12	5	-1	1	-1	-1	ThuÖ H°ng Hoàn Ðái	52	52ðai lßng	890	4272	177	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Girdle_16	Yêu Ðai	2197	2002	0
10221013	1	2	21	13	5	-1	1	-1	-1	Vø Nghê Ðai	62	62ðai lßng	1255	6024	190	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Girdle2_7	Yêu Ðai	2198	2002	0
10221014	1	2	21	14	5	-1	1	-1	-1	Løc Ngh® Yêu Hoàn	72	72ðai lßng	1685	8088	202	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Girdle2_8	Yêu Ðai	2199	2002	0
10221015	1	2	21	15	5	-1	1	-1	-1	Thôi Tuyªt	82	82ðai lßng	2310	11088	215	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Girdle2_3	Yêu Ðai	2200	2002	0
10221016	1	2	21	16	5	-1	1	-1	-1	Bµ Nguy®t	92	92ðai lßng	3240	15552	227	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Girdle2_9	Yêu Ðai	2201	2002	0
10222001	1	2	22	1	6	-1	1	-1	-1	Thäo Gi¾i	5	Ðßþc là t× c± xanh, xanh man mát, d­ höng.	60	288	119	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Ring_16	Gi¾i Chï	2202	2002	0
10222002	1	2	22	2	6	-1	1	-1	-1	Ngân Chúc Gi¾i Chï	15	Gi¾i chï ðßþc làm t× ngân trúc trong TØ Trúc Lâm, chï truy«n cho ngß¶i có duyên.	118	566	131	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Ring2_2	Gi¾i Chï	2203	2002	0
10222003	1	2	22	3	6	-1	1	-1	-1	Bách Li®t Gi¾i Chï	25	Trên nhçn có tråm vªt nÑt, nhßng ch¡c ch¡n lÕ thß¶ng.	208	998	144	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Ring2_1	Gi¾i Chï	2204	2002	0
10222004	1	2	22	4	6	-1	1	-1	-1	Nhß Ý Gi¾i Chï	35	TÕo hình t× ng÷c s¡c Nhß Ý, c± xßa, ð½n giän và tao nhã, là bäo v§t gia truy«n.	382	1834	156	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Ring2_3	Gi¾i Chï	2205	2002	0
10222005	1	2	22	5	6	-1	1	-1	-1	Lßu Änh	45	Trên vòng nhçn có khäm 10 loÕi Bäo ThÕch, màu s¡c d¸ thß¶ng, giá tr¸ liên thành.	638	3062	169	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Ring2_4	Gi¾i Chï	2206	2002	0
10222006	1	2	22	6	6	-1	1	-1	-1	Linh V§n	55	Linh xäo tú khí, v§n v¸ thiên thành, tß½ng truy«n là do Châu U Vß½ng l®nh cho nhæng ngß¶i thþ khéo tay làm cho Bao Tñ.	980	4704	181	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Ring2_7	Gi¾i Chï	2207	2002	0
10222007	1	2	22	7	6	-1	1	-1	-1	CØu Cung	65	Vòng nhçn ðßþc làm t× CØu Cung, linh lñc d¸ thß¶ng.	1360	6528	194	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Ring2_5	Gi¾i Chï	2208	2002	0
10222008	1	2	22	8	6	-1	1	-1	-1	Linh Lung	75	Ðßþc tÕo ra t× th¤t tinh linh lung, t§p trung sÑc mÕnh ðÕi dß½ng, có tác døng bäo v® r¤t cao ð¯i v¾i nhæng ngß¶i ðeo nó.	1820	8736	206	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Ring2_8	Gi¾i Chï	2209	2002	0
10222009	1	2	22	9	6	-1	1	-1	-1	Nhiªp H°n	85	V§t ph¦m ðªn t× âm ty, tích tø oan khí, có sÑc mÕnh r¤t l¾n.	2520	12096	219	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Ring2_6	Gi¾i Chï	2210	2002	0
10222010	1	2	22	10	6	-1	1	-1	-1	Th¥n Tª	95	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	3480	16704	231	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Ring2_9	Gi¾i Chï	2211	2002	0
10222011	1	2	22	11	6	-1	1	-1	-1	Tú Kim Ban Chï	25	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	208	998	144	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Ring_16	Gi¾i Chï	2212	2002	0
10222012	1	2	22	12	6	-1	1	-1	-1	Thiên Änh	45	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	638	3062	169	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Ring2_4	Gi¾i Chï	2213	2002	0
10222013	1	2	22	13	6	-1	1	-1	-1	Bát Trân	65	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	1360	6528	194	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Ring2_5	Gi¾i Chï	2214	2002	0
10222014	1	2	22	13	6	-1	1	-1	-1	Bách Xuyên	75	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	1820	8736	206	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Ring2_2	Gi¾i Chï	2215	2002	0
10222015	1	2	22	14	6	-1	1	-1	-1	Yêu Ngôn	85	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	2520	12096	219	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Ring3_7	Gi¾i Chï	2216	2002	0
10222016	1	2	22	15	6	-1	1	-1	-1	Ph§t Ngæ	95	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	3480	16704	231	3	0	-1	-1	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	1724000	-1	-1	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	-1	-1	-1	-1	1724000	1724000	1724000	1724000	1724000	-1	1724000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Ring3_8	Gi¾i Chï	2217	2002	0
