INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10435036	1	4	35	36	0	511	1	-1	-1	Hi«n Th¥n Chi Thái „t Âm Dß½ng Hoàn	26	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	780	3120	145	3	3	-1	-1	Annulus1_12	Khuyên	1464	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435037	1	4	35	37	0	511	1	-1	-1	Hi«n Th¥n Chi Thái „t Âm Dß½ng Hoàn	27	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	820	3280	146	3	3	-1	-1	Annulus1_12	Khuyên	1464	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435038	1	4	35	38	0	511	1	-1	-1	Hi«n Th¥n Chi Thái „t Âm Dß½ng Hoàn	28	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	860	3440	147	3	3	-1	-1	Annulus1_12	Khuyên	1464	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	64	-1	64	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435039	1	4	35	39	0	511	1	-1	-1	Hi«n Th¥n Chi Thái „t Âm Dß½ng Hoàn	29	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	900	3600	149	3	3	-1	-1	Annulus1_12	Khuyên	1464	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66	-1	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435040	1	4	35	40	0	511	1	-1	-1	Hi«n Th¥n Chi Thái „t Âm Dß½ng Hoàn	30	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	1150	4600	150	3	3	-1	-1	Annulus1_12	Khuyên	1464	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	68	-1	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435041	1	4	35	41	0	511	1	-1	-1	T¥n QuÏnh Chi Thái „t Âm Dß½ng Hoàn	21	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	580	2320	139	3	3	-1	-1	Annulus1_12	Khuyên	1465	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	3	-1	-1	-1	-1	-1	-1	-1	50	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435042	1	4	35	42	0	511	1	-1	-1	T¥n QuÏnh Chi Thái „t Âm Dß½ng Hoàn	22	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	620	2480	140	3	3	-1	-1	Annulus1_12	Khuyên	1465	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	5	-1	-1	-1	-1	-1	-1	-1	52	-1	52	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435043	1	4	35	43	0	511	1	-1	-1	T¥n QuÏnh Chi Thái „t Âm Dß½ng Hoàn	23	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	660	2640	141	3	3	-1	-1	Annulus1_12	Khuyên	1465	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	4	-1	-1	-1	-1	-1	-1	-1	54	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435044	1	4	35	44	0	511	1	-1	-1	T¥n QuÏnh Chi Thái „t Âm Dß½ng Hoàn	24	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	700	2800	142	3	3	-1	-1	Annulus1_12	Khuyên	1465	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	5	-1	-1	-1	-1	-1	-1	-1	56	-1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435045	1	4	35	45	0	511	1	-1	-1	T¥n QuÏnh Chi Thái „t Âm Dß½ng Hoàn	25	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	740	2960	144	3	3	-1	-1	Annulus1_12	Khuyên	1465	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	4	-1	-1	-1	-1	-1	-1	-1	58	-1	58	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435046	1	4	35	46	0	511	1	-1	-1	T¥n QuÏnh Chi Thái „t Âm Dß½ng Hoàn	26	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	780	3120	145	3	3	-1	-1	Annulus1_12	Khuyên	1465	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	7	-1	-1	-1	-1	-1	-1	-1	60	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435047	1	4	35	47	0	511	1	-1	-1	T¥n QuÏnh Chi Thái „t Âm Dß½ng Hoàn	27	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	820	3280	146	3	3	-1	-1	Annulus1_12	Khuyên	1465	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	6	-1	-1	-1	-1	-1	-1	-1	62	-1	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435048	1	4	35	48	0	511	1	-1	-1	T¥n QuÏnh Chi Thái „t Âm Dß½ng Hoàn	28	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	860	3440	147	3	3	-1	-1	Annulus1_12	Khuyên	1465	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	6	-1	-1	-1	-1	-1	-1	-1	64	-1	64	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435049	1	4	35	49	0	511	1	-1	-1	T¥n QuÏnh Chi Thái „t Âm Dß½ng Hoàn	29	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	900	3600	149	3	3	-1	-1	Annulus1_12	Khuyên	1465	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	4	-1	-1	-1	-1	-1	-1	-1	66	-1	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435050	1	4	35	50	0	511	1	-1	-1	T¥n QuÏnh Chi Thái „t Âm Dß½ng Hoàn	30	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	1150	4600	150	3	3	-1	-1	Annulus1_12	Khuyên	1465	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	8	-1	-1	-1	-1	-1	-1	-1	68	-1	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435051	1	4	35	51	0	511	1	-1	-1	LÕc Ngh¸ Chi Thái „t Âm Dß½ng Hoàn	21	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	580	2320	139	3	3	-1	-1	Annulus1_12	Khuyên	1466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435052	1	4	35	52	0	511	1	-1	-1	LÕc Ngh¸ Chi Thái „t Âm Dß½ng Hoàn	22	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	620	2480	140	3	3	-1	-1	Annulus1_12	Khuyên	1466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	52	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435053	1	4	35	53	0	511	1	-1	-1	LÕc Ngh¸ Chi Thái „t Âm Dß½ng Hoàn	23	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	660	2640	141	3	3	-1	-1	Annulus1_12	Khuyên	1466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435054	1	4	35	54	0	511	1	-1	-1	LÕc Ngh¸ Chi Thái „t Âm Dß½ng Hoàn	24	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	700	2800	142	3	3	-1	-1	Annulus1_12	Khuyên	1466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	56	-1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435055	1	4	35	55	0	511	1	-1	-1	LÕc Ngh¸ Chi Thái „t Âm Dß½ng Hoàn	25	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	740	2960	144	3	3	-1	-1	Annulus1_12	Khuyên	1466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	58	-1	58	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435056	1	4	35	56	0	511	1	-1	-1	LÕc Ngh¸ Chi Thái „t Âm Dß½ng Hoàn	26	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	780	3120	145	3	3	-1	-1	Annulus1_12	Khuyên	1466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435057	1	4	35	57	0	511	1	-1	-1	LÕc Ngh¸ Chi Thái „t Âm Dß½ng Hoàn	27	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	820	3280	146	3	3	-1	-1	Annulus1_12	Khuyên	1466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435058	1	4	35	58	0	511	1	-1	-1	LÕc Ngh¸ Chi Thái „t Âm Dß½ng Hoàn	28	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	860	3440	147	3	3	-1	-1	Annulus1_12	Khuyên	1466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	64	-1	64	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435059	1	4	35	59	0	511	1	-1	-1	LÕc Ngh¸ Chi Thái „t Âm Dß½ng Hoàn	29	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	900	3600	149	3	3	-1	-1	Annulus1_12	Khuyên	1466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66	-1	66	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435060	1	4	35	60	0	511	1	-1	-1	LÕc Ngh¸ Chi Thái „t Âm Dß½ng Hoàn	30	Hoàn Thân mµt m£t Th¸ Xích Ð°ng, mµt m£t Th¸ Tinh Cß½ng, gi¯ng nhß Âm Dß½ng hai cñc, h² trþ lçn nhau.	1150	4600	150	3	3	-1	-1	Annulus1_12	Khuyên	1466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	68	-1	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435061	1	4	35	61	0	515	1	-1	-1	Hi«n Th¥n Chi Ch¦m Sß½ng T¦m Lµ Hoàn	31	Ð£c thù ch¤t li®u g² Chª Thành, khéo léo nh© nhàng, Ðãn lñc sát thß½ng r¤t mÕnh, r¤t nhi«u ngß¶i b¡t nó Phóng Vu Ch¦m HÕ phòng thân, vì v§y ðßþc g÷i là.	1200	4800	151	3	3	-1	-1	Annulus1_15	Khuyên	1467	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	70	-1	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435062	1	4	35	62	0	515	1	-1	-1	Hi«n Th¥n Chi Ch¦m Sß½ng T¦m Lµ Hoàn	32	Ð£c thù ch¤t li®u g² Chª Thành, khéo léo nh© nhàng, Ðãn lñc sát thß½ng r¤t mÕnh, r¤t nhi«u ngß¶i b¡t nó Phóng Vu Ch¦m HÕ phòng thân, vì v§y ðßþc g÷i là.	1250	5000	152	3	3	-1	-1	Annulus1_15	Khuyên	1467	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	57	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	72	-1	72	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435063	1	4	35	63	0	515	1	-1	-1	Hi«n Th¥n Chi Ch¦m Sß½ng T¦m Lµ Hoàn	33	Ð£c thù ch¤t li®u g² Chª Thành, khéo léo nh© nhàng, Ðãn lñc sát thß½ng r¤t mÕnh, r¤t nhi«u ngß¶i b¡t nó Phóng Vu Ch¦m HÕ phòng thân, vì v§y ðßþc g÷i là.	1300	5200	154	3	3	-1	-1	Annulus1_15	Khuyên	1467	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	59	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	74	-1	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435064	1	4	35	64	0	515	1	-1	-1	Hi«n Th¥n Chi Ch¦m Sß½ng T¦m Lµ Hoàn	34	Ð£c thù ch¤t li®u g² Chª Thành, khéo léo nh© nhàng, Ðãn lñc sát thß½ng r¤t mÕnh, r¤t nhi«u ngß¶i b¡t nó Phóng Vu Ch¦m HÕ phòng thân, vì v§y ðßþc g÷i là.	1350	5400	155	3	3	-1	-1	Annulus1_15	Khuyên	1467	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	76	-1	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435065	1	4	35	65	0	515	1	-1	-1	Hi«n Th¥n Chi Ch¦m Sß½ng T¦m Lµ Hoàn	35	Ð£c thù ch¤t li®u g² Chª Thành, khéo léo nh© nhàng, Ðãn lñc sát thß½ng r¤t mÕnh, r¤t nhi«u ngß¶i b¡t nó Phóng Vu Ch¦m HÕ phòng thân, vì v§y ðßþc g÷i là.	1400	5600	156	3	3	-1	-1	Annulus1_15	Khuyên	1467	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	78	-1	78	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435066	1	4	35	66	0	515	1	-1	-1	Hi«n Th¥n Chi Ch¦m Sß½ng T¦m Lµ Hoàn	36	Ð£c thù ch¤t li®u g² Chª Thành, khéo léo nh© nhàng, Ðãn lñc sát thß½ng r¤t mÕnh, r¤t nhi«u ngß¶i b¡t nó Phóng Vu Ch¦m HÕ phòng thân, vì v§y ðßþc g÷i là.	1450	5800	157	3	3	-1	-1	Annulus1_15	Khuyên	1467	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	64	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80	-1	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435067	1	4	35	67	0	515	1	-1	-1	Hi«n Th¥n Chi Ch¦m Sß½ng T¦m Lµ Hoàn	37	Ð£c thù ch¤t li®u g² Chª Thành, khéo léo nh© nhàng, Ðãn lñc sát thß½ng r¤t mÕnh, r¤t nhi«u ngß¶i b¡t nó Phóng Vu Ch¦m HÕ phòng thân, vì v§y ðßþc g÷i là.	1500	6000	159	3	3	-1	-1	Annulus1_15	Khuyên	1467	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	65	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	-1	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435068	1	4	35	68	0	515	1	-1	-1	Hi«n Th¥n Chi Ch¦m Sß½ng T¦m Lµ Hoàn	38	Ð£c thù ch¤t li®u g² Chª Thành, khéo léo nh© nhàng, Ðãn lñc sát thß½ng r¤t mÕnh, r¤t nhi«u ngß¶i b¡t nó Phóng Vu Ch¦m HÕ phòng thân, vì v§y ðßþc g÷i là.	1550	6200	160	3	3	-1	-1	Annulus1_15	Khuyên	1467	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	67	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84	-1	84	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
10435069	1	4	35	69	0	515	1	-1	-1	Hi«n Th¥n Chi Ch¦m Sß½ng T¦m Lµ Hoàn	39	Ð£c thù ch¤t li®u g² Chª Thành, khéo léo nh© nhàng, Ðãn lñc sát thß½ng r¤t mÕnh, r¤t nhi«u ngß¶i b¡t nó Phóng Vu Ch¦m HÕ phòng thân, vì v§y ðßþc g÷i là.	1600	6400	161	3	3	-1	-1	Annulus1_15	Khuyên	1467	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	86	-1	86	-1	-1	-1	-1	-1	-1	-1	-1	-1	2001	0
