INT	INT	INT	INT
112717	518	580	128
112718	518	581	129
112719	518	582	132
112720	518	583	132
112721	518	584	133
112722	518	585	133
112723	518	586	134
112724	518	587	134
112725	518	588	135
112726	518	589	135
112727	518	590	136
112728	518	591	136
112729	518	592	137
112730	518	593	137
112731	518	594	138
112732	518	595	138
112733	518	596	108
112734	518	597	108
112735	518	598	110
112736	518	599	110
112737	518	600	108
112738	518	601	108
112739	518	602	139
112740	518	603	139
112741	518	604	114
112742	518	605	114
112743	518	606	105
112744	518	607	105
112745	518	608	105
112746	518	609	105
112747	518	610	105
112748	518	611	105
112749	518	612	107
112750	518	613	107
112751	518	614	107
112752	518	615	107
112753	518	616	107
112754	518	617	107
112755	518	618	327
112756	518	619	328
112757	518	620	329
112758	518	621	330
112759	518	622	331
112760	519	0	0
112761	519	1	1
112762	519	2	627
112763	519	3	190
112764	519	4	3
112765	519	5	140
112766	519	6	141
112767	519	7	142
112768	519	14	5
112769	519	15	190
112770	519	16	6
112771	519	23	7
112772	519	24	149
112773	519	25	9
112774	519	51	5
112775	519	53	11
112776	519	99	144
112777	519	125	13
112778	519	126	14
112779	519	127	15
112780	519	128	16
112781	519	129	17
112782	519	130	18
112783	519	131	19
112784	519	132	20
112785	519	133	21
112786	519	134	22
112787	519	135	23
112788	519	136	24
112789	519	137	25
112790	519	138	26
112791	519	139	27
112792	519	140	28
112793	519	141	29
112794	519	142	30
112795	519	143	31
112796	519	144	32
112797	519	145	33
112798	519	146	34
112799	519	147	35
112800	519	148	36
112801	519	149	37
112802	519	150	38
112803	519	151	39
112804	519	152	40
112805	519	153	41
112806	519	154	42
112807	519	155	43
112808	519	156	44
112809	519	157	45
112810	519	158	46
112811	519	159	47
112812	519	160	48
112813	519	161	49
112814	519	162	2675
112815	519	163	2676
112816	519	164	2677
112817	519	165	53
112818	519	166	54
112819	519	167	55
112820	519	168	56
112821	519	169	57
112822	519	170	58
112823	519	171	59
112824	519	172	60
112825	519	173	61
112826	519	174	62
112827	519	175	63
112828	519	176	64
112829	519	177	65
112830	519	178	66
112831	519	179	67
112832	519	180	68
112833	519	181	69
112834	519	182	70
112835	519	183	71
112836	519	184	72
112837	519	185	73
112838	519	186	74
112839	519	187	75
112840	519	188	76
112841	519	189	77
112842	519	190	78
112843	519	191	79
112844	519	192	80
112845	519	193	81
112846	519	194	82
112847	519	195	83
112848	519	196	84
112849	519	197	85
112850	519	198	86
112851	519	199	87
112852	519	200	88
112853	519	201	89
112854	519	202	90
112855	519	203	91
112856	519	204	53
112857	519	205	54
112858	519	206	55
112859	519	450	92
112860	519	451	122
112861	519	452	94
112862	519	453	95
112863	519	454	96
112864	519	455	97
112865	519	456	98
112866	519	457	99
112867	519	458	100
112868	519	459	101
112869	519	460	102
112870	519	461	103
112871	519	462	102
112872	519	463	148
112873	519	464	105
112874	519	465	105
112875	519	466	105
112876	519	467	105
112877	519	468	105
112878	519	469	105
112879	519	470	105
112880	519	471	105
112881	519	472	105
112882	519	473	105
112883	519	474	105
112884	519	475	105
112885	519	476	105
112886	519	477	105
112887	519	478	105
112888	519	479	105
112889	519	480	95
112890	519	481	97
112891	519	482	106
112892	519	483	107
112893	519	484	108
112894	519	485	107
112895	519	486	109
112896	519	487	97
112897	519	488	110
112898	519	489	102
112899	519	490	106
112900	519	491	111
112901	519	492	109
112902	519	493	112
112903	519	494	97
112904	519	495	102
112905	519	496	106
112906	519	497	97
112907	519	498	101
112908	519	499	94
112909	519	500	105
112910	519	501	112
112911	519	502	114
112912	519	503	112
112913	519	504	115
112914	519	505	116
112915	519	506	111
112916	519	507	115
112917	519	508	117
112918	519	509	118
112919	519	510	102
112920	519	511	119
112921	519	512	105
112922	519	513	105
112923	519	514	110
112924	519	515	120
112925	519	516	121
112926	519	517	122
112927	519	518	122
112928	519	519	122
112929	519	520	122
112930	519	521	123
112931	519	522	124
112932	519	523	105
112933	519	524	95
112934	519	525	97
112935	519	526	115
112936	519	527	125
112937	519	528	108
112938	519	529	108
112939	519	530	108
112940	519	531	108
112941	519	532	108
112942	519	533	108
112943	519	534	108
112944	519	535	108
112945	519	536	108
112946	519	537	108
112947	519	538	108
112948	519	539	108
112949	519	540	108
112950	519	541	108
112951	519	542	108
112952	519	543	108
112953	519	544	108
112954	519	545	108
112955	519	546	108
112956	519	547	108
112957	519	548	126
112958	519	549	127
112959	519	550	128
112960	519	551	129
112961	519	552	119
112962	519	553	119
112963	519	554	117
112964	519	555	117
112965	519	556	98
112966	519	557	98
112967	519	558	107
112968	519	559	107
112969	519	560	108
112970	519	561	108
112971	519	562	130
112972	519	563	130
112973	519	564	106
112974	519	565	106
112975	519	566	130
112976	519	567	130
112977	519	568	108
112978	519	569	108
112979	519	570	108
112980	519	571	108
112981	519	572	131
112982	519	573	131
112983	519	574	108
112984	519	575	108
112985	519	576	125
112986	519	577	125
112987	519	578	126
112988	519	579	127
112989	519	580	128
112990	519	581	129
112991	519	582	132
112992	519	583	132
112993	519	584	133
112994	519	585	133
112995	519	586	134
112996	519	587	134
112997	519	588	135
112998	519	589	135
112999	519	590	136
113000	519	591	136
113001	519	592	137
113002	519	593	137
113003	519	594	138
113004	519	595	138
113005	519	596	108
113006	519	597	108
113007	519	598	110
113008	519	599	110
113009	519	600	108
113010	519	601	108
113011	519	602	139
113012	519	603	139
113013	519	604	114
113014	519	605	114
113015	519	606	105
113016	519	607	105
113017	519	608	105
113018	519	609	105
113019	519	610	105
113020	519	611	105
113021	519	612	107
113022	519	613	107
113023	519	614	107
113024	519	615	107
113025	519	616	107
113026	519	617	107
113027	519	618	327
113028	519	619	328
113029	519	620	329
113030	519	621	330
113031	519	622	331
113032	520	0	0
113033	520	1	1
113034	520	2	627
113035	520	3	190
113036	520	4	3
113037	520	5	140
113038	520	6	141
113039	520	7	142
113040	520	14	5
113041	520	15	190
113042	520	16	6
113043	520	23	7
113044	520	24	149
113045	520	25	9
113046	520	51	5
113047	520	53	11
113048	520	99	144
113049	520	125	13
113050	520	126	14
113051	520	127	15
113052	520	128	16
113053	520	129	17
113054	520	130	18
113055	520	131	19
113056	520	132	20
113057	520	133	21
113058	520	134	22
113059	520	135	23
113060	520	136	24
113061	520	137	25
113062	520	138	26
113063	520	139	27
113064	520	140	28
113065	520	141	29
113066	520	142	30
113067	520	143	31
113068	520	144	32
113069	520	145	33
113070	520	146	34
113071	520	147	35
113072	520	148	36
113073	520	149	37
113074	520	150	38
113075	520	151	39
113076	520	152	40
113077	520	153	41
113078	520	154	42
113079	520	155	43
113080	520	156	44
113081	520	157	45
113082	520	158	46
113083	520	159	47
113084	520	160	48
113085	520	161	49
113086	520	162	2675
113087	520	163	2676
113088	520	164	2677
113089	520	165	53
113090	520	166	54
113091	520	167	55
113092	520	168	56
113093	520	169	57
113094	520	170	58
113095	520	171	59
113096	520	172	60
113097	520	173	61
113098	520	174	62
113099	520	175	63
113100	520	176	64
113101	520	177	65
113102	520	178	66
113103	520	179	67
113104	520	180	68
113105	520	181	69
113106	520	182	70
113107	520	183	71
113108	520	184	72
113109	520	185	73
113110	520	186	74
113111	520	187	75
113112	520	188	76
113113	520	189	77
113114	520	190	78
113115	520	191	79
113116	520	192	80
113117	520	193	81
113118	520	194	82
113119	520	195	83
113120	520	196	84
113121	520	197	85
113122	520	198	86
113123	520	199	87
113124	520	200	88
113125	520	201	89
113126	520	202	90
113127	520	203	91
113128	520	204	53
113129	520	205	54
113130	520	206	55
113131	520	450	92
113132	520	451	122
113133	520	452	94
113134	520	453	95
113135	520	454	96
113136	520	455	97
113137	520	456	98
113138	520	457	99
113139	520	458	100
113140	520	459	101
113141	520	460	102
113142	520	461	103
113143	520	462	102
113144	520	463	148
113145	520	464	105
113146	520	465	105
113147	520	466	105
113148	520	467	105
113149	520	468	105
113150	520	469	105
113151	520	470	105
113152	520	471	105
113153	520	472	105
113154	520	473	105
113155	520	474	105
113156	520	475	105
113157	520	476	105
113158	520	477	105
113159	520	478	105
113160	520	479	105
113161	520	480	95
113162	520	481	97
113163	520	482	106
113164	520	483	107
113165	520	484	108
113166	520	485	107
113167	520	486	109
113168	520	487	97
113169	520	488	110
113170	520	489	102
113171	520	490	106
113172	520	491	111
113173	520	492	109
113174	520	493	112
113175	520	494	97
113176	520	495	102
113177	520	496	106
113178	520	497	97
113179	520	498	101
113180	520	499	94
113181	520	500	105
113182	520	501	112
113183	520	502	114
113184	520	503	112
113185	520	504	115
113186	520	505	116
113187	520	506	111
113188	520	507	115
113189	520	508	117
113190	520	509	118
113191	520	510	102
113192	520	511	119
113193	520	512	105
113194	520	513	105
113195	520	514	110
113196	520	515	120
113197	520	516	121
113198	520	517	122
113199	520	518	122
113200	520	519	122
113201	520	520	122
113202	520	521	123
113203	520	522	124
113204	520	523	105
113205	520	524	95
113206	520	525	97
113207	520	526	115
113208	520	527	125
113209	520	528	108
113210	520	529	108
113211	520	530	108
113212	520	531	108
113213	520	532	108
113214	520	533	108
113215	520	534	108
113216	520	535	108
113217	520	536	108
113218	520	537	108
113219	520	538	108
113220	520	539	108
113221	520	540	108
113222	520	541	108
113223	520	542	108
113224	520	543	108
113225	520	544	108
113226	520	545	108
113227	520	546	108
113228	520	547	108
113229	520	548	126
113230	520	549	127
113231	520	550	128
113232	520	551	129
113233	520	552	119
113234	520	553	119
113235	520	554	117
113236	520	555	117
113237	520	556	98
113238	520	557	98
113239	520	558	107
113240	520	559	107
113241	520	560	108
113242	520	561	108
113243	520	562	130
113244	520	563	130
113245	520	564	106
113246	520	565	106
113247	520	566	130
113248	520	567	130
113249	520	568	108
113250	520	569	108
113251	520	570	108
113252	520	571	108
113253	520	572	131
113254	520	573	131
113255	520	574	108
113256	520	575	108
113257	520	576	125
113258	520	577	125
113259	520	578	126
113260	520	579	127
113261	520	580	128
113262	520	581	129
113263	520	582	132
113264	520	583	132
113265	520	584	133
113266	520	585	133
113267	520	586	134
113268	520	587	134
113269	520	588	135
113270	520	589	135
113271	520	590	136
113272	520	591	136
113273	520	592	137
113274	520	593	137
113275	520	594	138
113276	520	595	138
113277	520	596	108
113278	520	597	108
113279	520	598	110
113280	520	599	110
113281	520	600	108
113282	520	601	108
113283	520	602	139
113284	520	603	139
113285	520	604	114
113286	520	605	114
113287	520	606	105
113288	520	607	105
113289	520	608	105
113290	520	609	105
113291	520	610	105
113292	520	611	105
113293	520	612	107
113294	520	613	107
113295	520	614	107
113296	520	615	107
113297	520	616	107
113298	520	617	107
113299	520	618	327
113300	520	619	328
113301	520	620	329
113302	520	621	330
113303	520	622	331
113304	521	0	0
113305	521	1	1
113306	521	2	645
113307	521	3	2
113308	521	4	3
113309	521	5	140
113310	521	6	141
113311	521	7	142
113312	521	14	5
113313	521	15	2
113314	521	16	6
113315	521	23	7
113316	521	24	149
113317	521	25	264
113318	521	51	5
113319	521	53	11
113320	521	99	144
113321	521	125	13
113322	521	126	14
113323	521	127	15
113324	521	128	16
113325	521	129	17
113326	521	130	18
113327	521	131	19
113328	521	132	20
113329	521	133	21
113330	521	134	22
113331	521	135	23
113332	521	136	24
113333	521	137	25
113334	521	138	26
113335	521	139	27
113336	521	140	28
113337	521	141	29
113338	521	142	30
113339	521	143	31
113340	521	144	32
113341	521	145	33
113342	521	146	34
113343	521	147	35
113344	521	148	36
113345	521	149	37
113346	521	150	38
113347	521	151	39
113348	521	152	40
113349	521	153	41
113350	521	154	42
113351	521	155	43
113352	521	156	44
113353	521	157	45
113354	521	158	46
113355	521	159	47
113356	521	160	48
113357	521	161	49
113358	521	162	191
113359	521	163	637
113360	521	164	2678
113361	521	165	53
113362	521	166	54
113363	521	167	55
113364	521	168	56
113365	521	169	57
113366	521	170	58
113367	521	171	59
113368	521	172	60
113369	521	173	61
113370	521	174	62
113371	521	175	63
113372	521	176	64
113373	521	177	65
113374	521	178	66
113375	521	179	67
113376	521	180	68
113377	521	181	69
113378	521	182	70
113379	521	183	71
113380	521	184	72
113381	521	185	73
113382	521	186	74
113383	521	187	75
113384	521	188	76
113385	521	189	77
113386	521	190	78
113387	521	191	79
113388	521	192	80
113389	521	193	81
113390	521	194	82
113391	521	195	83
113392	521	196	84
113393	521	197	85
113394	521	198	86
113395	521	199	87
113396	521	200	88
113397	521	201	641
113398	521	202	1022
113399	521	203	2679
113400	521	204	53
113401	521	205	54
113402	521	206	55
113403	521	450	92
113404	521	451	122
113405	521	452	94
113406	521	453	95
113407	521	454	96
113408	521	455	97
113409	521	456	98
113410	521	457	99
113411	521	458	100
113412	521	459	101
113413	521	460	102
113414	521	461	103
113415	521	462	102
113416	521	463	148
113417	521	464	105
113418	521	465	105
113419	521	466	105
113420	521	467	105
113421	521	468	105
113422	521	469	105
113423	521	470	105
113424	521	471	105
113425	521	472	105
113426	521	473	105
113427	521	474	105
113428	521	475	105
113429	521	476	105
113430	521	477	105
113431	521	478	105
113432	521	479	105
113433	521	480	95
113434	521	481	97
113435	521	482	106
113436	521	483	107
113437	521	484	108
113438	521	485	107
113439	521	486	109
113440	521	487	97
113441	521	488	110
113442	521	489	102
113443	521	490	106
113444	521	491	111
113445	521	492	109
113446	521	493	112
113447	521	494	97
113448	521	495	102
113449	521	496	106
113450	521	497	97
113451	521	498	101
113452	521	499	94
113453	521	500	105
113454	521	501	112
113455	521	502	114
113456	521	503	112
113457	521	504	115
113458	521	505	116
113459	521	506	111
113460	521	507	115
113461	521	508	117
113462	521	509	118
113463	521	510	102
113464	521	511	119
113465	521	512	105
113466	521	513	105
113467	521	514	110
113468	521	515	120
113469	521	516	121
113470	521	517	122
113471	521	518	122
113472	521	519	122
113473	521	520	122
113474	521	521	123
113475	521	522	124
113476	521	523	105
113477	521	524	95
113478	521	525	97
113479	521	526	115
113480	521	527	125
113481	521	528	108
113482	521	529	108
113483	521	530	108
113484	521	531	108
113485	521	532	108
113486	521	533	108
113487	521	534	108
113488	521	535	108
113489	521	536	108
113490	521	537	108
113491	521	538	108
113492	521	539	108
113493	521	540	108
113494	521	541	108
113495	521	542	108
113496	521	543	108
113497	521	544	108
113498	521	545	108
113499	521	546	108
113500	521	547	108
113501	521	548	126
113502	521	549	127
113503	521	550	128
113504	521	551	129
113505	521	552	119
113506	521	553	119
113507	521	554	117
113508	521	555	117
113509	521	556	98
113510	521	557	98
113511	521	558	107
113512	521	559	107
113513	521	560	108
113514	521	561	108
113515	521	562	130
113516	521	563	130
113517	521	564	106
113518	521	565	106
113519	521	566	130
113520	521	567	130
113521	521	568	108
113522	521	569	108
113523	521	570	108
113524	521	571	108
113525	521	572	131
113526	521	573	131
113527	521	574	108
113528	521	575	108
113529	521	576	125
113530	521	577	125
113531	521	578	126
113532	521	579	127
113533	521	580	128
113534	521	581	129
113535	521	582	132
113536	521	583	132
113537	521	584	133
113538	521	585	133
113539	521	586	134
113540	521	587	134
113541	521	588	135
113542	521	589	135
113543	521	590	136
113544	521	591	136
113545	521	592	137
113546	521	593	137
113547	521	594	138
113548	521	595	138
113549	521	596	108
113550	521	597	108
113551	521	598	110
113552	521	599	110
113553	521	600	108
113554	521	601	108
113555	521	602	139
113556	521	603	139
113557	521	604	114
113558	521	605	114
113559	521	606	105
113560	521	607	105
113561	521	608	105
113562	521	609	105
113563	521	610	105
113564	521	611	105
113565	521	612	107
113566	521	613	107
113567	521	614	107
113568	521	615	107
113569	521	616	107
113570	521	617	107
113571	521	618	327
113572	521	619	328
113573	521	620	329
113574	521	621	330
113575	521	622	331
113576	522	0	0
113577	522	1	1
113578	522	2	627
113579	522	3	190
113580	522	4	3
113581	522	5	140
113582	522	6	141
113583	522	7	142
113584	522	14	5
113585	522	15	190
113586	522	16	6
113587	522	23	7
113588	522	24	149
113589	522	25	9
113590	522	51	5
113591	522	53	11
113592	522	99	144
113593	522	125	13
113594	522	126	14
113595	522	127	15
113596	522	128	16
